Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReport.json	16343	5	0	11	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	170	182	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSLaboratoryReportObligations.json	41243	9	0	20	0	0	0	0	0	65	0	0	1	0	0	0	0	1	0	0	0	290	295	0	0	0	11	0	2
fsh-generated/resources/StructureDefinition-EHDSLocation.json	3961	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	39	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	17514	4	0	7	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	160	149	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministration.json	4318	2	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	60	125	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministrationLaboratoryObligations.json	8496	2	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	73	143	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationAdministrationObligations.json	4003	1	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	51	100	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	8252	3	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	83	102	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispenseObligations.json	8862	2	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	80	123	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationLaboratoryObligations.json	9267	2	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	96	177	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationObligations.json	5205	3	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	76	126	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	17572	4	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	167	132	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescriptionObligations.json	19010	4	0	6	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	146	175	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUse.json	5949	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	70	90	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUseLaboratoryObligations.json	7409	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	68	107	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationUseObligations.json	4598	2	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	59	101	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSObservation.json	29075	6	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	0	282	195	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-EHDSObservationObligations.json	50163	11	0	26	0	0	0	0	0	50	0	0	0	0	0	0	0	1	0	0	0	318	485	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-EHDSOrganisation.json	3265	2	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	35	70	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-EHDSOrganisationLaboratoryObligations.json	6788	2	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	50	93	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganisationObligations.json	2319	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	32	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	4184	2	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	44	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientLaboratoryObligations.json	6142	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	46	90	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientObligations.json	5006	1	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	57	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	32701	8	0	18	0	0	0	0	0	86	0	0	0	0	0	0	0	1	0	0	0	278	263	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-EHDSPatientSummaryObligations.json	49769	11	0	20	0	0	0	0	0	50	0	0	1	0	0	0	0	1	0	0	0	386	447	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-EHDSPregnancyHistory.json	3037	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	42	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	7814	2	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	84	93	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedureLaboratoryObligations.json	7418	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	73	111	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSProcedureObligations.json	4682	3	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	62	97	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	3811	3	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	37	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPersonLaboratoryObligations.json	5934	2	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	46	76	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPersonObligations.json	3648	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	42	72	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequest.json	7019	2	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	84	92	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSServiceRequestLaboratoryObligations.json	10302	3	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	92	122	0	0	0	2	1	1
fsh-generated/resources/StructureDefinition-EHDSSpecimen.json	10826	3	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	108	99	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-EHDSSpecimenLaboratoryObligations.json	11484	3	0	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	100	160	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	1856	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	53	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTravelHistory.json	1747	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	28	63	0	0	0	1	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/dmn.css	838	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6425	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2806	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-intro.md	1322	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-intro.md	1135	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/obligations.md	6853	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/changes.md	1721	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/background.md	3685	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/howto.md	5857	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dispensation.md	1667	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/datatypes.md	3837	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSDosage-notes.md	3048	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSPatientSummary-notes.md	1816	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-patientsummary.md	1380	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-prescription.md	3025	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSObservation-notes.md	1964	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	3248	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/wow.md	6168	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/knownIssues.md	128	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/scope.md	2413	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/authoring-process.md	5759	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-EHDSLaboratoryObservation-notes.md	2077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/overview-medicalimages.md	1231	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-dischargereport.md	918	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	305	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/overview-medicaltestresult.md	1466	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/24px.svg	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	60607	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	0	0	0	0	0	0
