"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSMedicationPrescription","EHDSMedicationPrescription","","","",0,*,"","","","null {[]} {[]}
"EHDSMedicationPrescription.prescriptionItem.dosageInstructions","EHDSMedicationPrescription.prescriptionItem.dosageInstructions","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDosaging {[]} {[]}
","Dosaging and administration instructions","Dosaging and administration instructions","Dosage model significantly changed towards more granularity. A.1.5.3-A.1.5.7","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.dosageInstructions",0,*,"",""
"EHDSMedicationPrescription.prescriptionItem.preparationInstructions","EHDSMedicationPrescription.prescriptionItem.preparationInstructions","","","",0,1,"","","","string {[]} {[]}
","Additional instructions about preparation or dispense","Additional instructions about preparation or dispense","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.preparationInstructions",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.substitution","EHDSMedicationPrescription.prescriptionItem.substitution","","","",0,1,"","","","BackboneElement {[]} {[]}
","Whether and which type of substitution is allowed for this medication treatment line","Whether and which type of substitution is allowed for this medication treatment line","No change but subelements added. A 1.5.11","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.substitution",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSMedicationPrescription.prescriptionItem.substitution.id","EHDSMedicationPrescription.prescriptionItem.substitution.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"EHDSMedicationPrescription.prescriptionItem.substitution.extension","EHDSMedicationPrescription.prescriptionItem.substitution.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"EHDSMedicationPrescription.prescriptionItem.substitution.modifierExtension","EHDSMedicationPrescription.prescriptionItem.substitution.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"EHDSMedicationPrescription.prescriptionItem.substitution.allowed","EHDSMedicationPrescription.prescriptionItem.substitution.allowed","","","",0,1,"","","","boolean {[]} {[]}
","Whether substitution is allowed or not.","Whether substitution is allowed or not.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.substitution.allowed",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.substitution.type","EHDSMedicationPrescription.prescriptionItem.substitution.type","","","",1,1,"","","","CodeableConcept {[]} {[]}
","The type of substitution that is allowed.","The type of substitution that is allowed.","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.substitution.type",1,1,"",""
"EHDSMedicationPrescription.prescriptionItem.substitution.typeReason[x]","EHDSMedicationPrescription.prescriptionItem.substitution.typeReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the substitution requirement","Reason for the substitution requirement","","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.substitution.typeReason[x]",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.status","EHDSMedicationPrescription.prescriptionItem.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the prescription, this should not be status of treatment","Status of the prescription, this should not be status of treatment","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.status",1,1,"",""
"EHDSMedicationPrescription.prescriptionItem.statusReason","EHDSMedicationPrescription.prescriptionItem.statusReason","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Reason for the current status of prescription, for example the reason why the prescription was made invalid","Reason for the current status of prescription, for example the reason why the prescription was made invalid","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.statusReason",0,*,"",""
"EHDSMedicationPrescription.prescriptionItem.statusReasonText","EHDSMedicationPrescription.prescriptionItem.statusReasonText","","","",0,1,"","","","string {[]} {[]}
","Textual reason for the current status of prescription","Textual reason for the current status of prescription","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.statusReasonText",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.reasonForChange","EHDSMedicationPrescription.prescriptionItem.reasonForChange","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The reason the prescription was changed from previous","The reason the prescription was changed from previous","Added. Changed from which other (version of) prescription?","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.reasonForChange",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.repeatsAllowed","EHDSMedicationPrescription.prescriptionItem.repeatsAllowed","","","",0,1,"","","","unsignedInt {[]} {[]}
","Number of refills authorized","How many times the prescription item can be dispensed in addition to the original dispense.","Added. A.1.5.9 Repeats","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.repeatsAllowed",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.minimumDispenseInterval","EHDSMedicationPrescription.prescriptionItem.minimumDispenseInterval","","","",0,1,"","","","Range {[]} {[]}
","Minimum Dispense Interval","If a prescription allows for repeated dispensations, the interval between dispensations shall be stated here.","Added, based on ISO 17532:2024 A.7.3 Minimum dispensing interval","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.minimumDispenseInterval",0,1,"",""
"EHDSMedicationPrescription.prescriptionItem.comment","EHDSMedicationPrescription.prescriptionItem.comment","","","",0,*,"","","","string {[]} {[]}
","Additional information or comments","Additional information or comments","Added.","","","","","","","","",,,,,"",,,,"EHDSMedicationPrescription.prescriptionItem.comment",0,*,"",""
