"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader","","","",0,*,"","","","null {[]} {[]}
"EHDSLaboratoryReportHeader.author","EHDSLaboratoryReportHeader.author","","","",1,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","A.1.6 - Author","Author by whom the document was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.author",1,*,"",""
"EHDSLaboratoryReportHeader.attester","EHDSLaboratoryReportHeader.attester","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","A.1.7 - Attester","Attester who validated the document. Mulitple attesters could be provided.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.attester",0,*,"",""
"EHDSLaboratoryReportHeader.legalAuthenticator","EHDSLaboratoryReportHeader.legalAuthenticator","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","A.1.8 - Legal authenticator","The person taking responsibility for the medical content of the document","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.legalAuthenticator",0,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata","EHDSLaboratoryReportHeader.documentMetadata","","","",1,1,"","","","BackboneElement {[]} {[]}
","A.1.9 - Document metadata","Data relevent to document type and its content for administrative and searching purposes.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryReportHeader.documentMetadata.id","EHDSLaboratoryReportHeader.documentMetadata.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"EHDSLaboratoryReportHeader.documentMetadata.extension","EHDSLaboratoryReportHeader.documentMetadata.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"EHDSLaboratoryReportHeader.documentMetadata.modifierExtension","EHDSLaboratoryReportHeader.documentMetadata.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"EHDSLaboratoryReportHeader.documentMetadata.documentId","EHDSLaboratoryReportHeader.documentMetadata.documentId","","","",1,1,"","","","Identifier {[]} {[]}
","A.1.9.1 - Document ID","Unique identifier of the document","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentId",1,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.documentType","EHDSLaboratoryReportHeader.documentMetadata.documentType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.2 - Document type","Identifies the type of document at hand, e.g. Hospital discharge report.","","","","","","","","","",,"preferred","LOINC","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentType",1,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.documentStatus","EHDSLaboratoryReportHeader.documentMetadata.documentStatus","","","",1,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.3 - Document status","The status of the Hospital discharge report. E.g., preliminary, final.","","","","","","","","","",,"preferred","hl7:CompositionStatus","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentStatus",1,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.period","EHDSLaboratoryReportHeader.documentMetadata.period","","","",0,1,"","","","Period {[]} {[]}
","A.1.9.4 - Period","Time of service that is being documented","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.period",0,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.reportDateAndTime","EHDSLaboratoryReportHeader.documentMetadata.reportDateAndTime","","","",1,1,"","","","dateTime {[]} {[]}
","A.1.9.5 - Report date and time","Date and time of the Hospital discharge  report creation.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.reportDateAndTime",1,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.documentTitle","EHDSLaboratoryReportHeader.documentMetadata.documentTitle","","","",1,1,"","","","string {[]} {[]}
","A.1.9.6 - Document title","Document title, fix value ""Hospital discharge report"".","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentTitle",1,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.eventType","EHDSLaboratoryReportHeader.documentMetadata.eventType","","","",0,*,"","","","CodeableConcept {[]} {[]}
","A.1.9.7 - Event type","Clinical service type or types covered by the document (study types, modality, body part etc.)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.eventType",0,*,"",""
"EHDSLaboratoryReportHeader.documentMetadata.specialty","EHDSLaboratoryReportHeader.documentMetadata.specialty","","","",0,*,"","","","CodeableConcept {[]} {[]}
","A.1.9.8 - Specialty","Additional details about where the content was created (e.g. clinical specialty)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.specialty",0,*,"",""
"EHDSLaboratoryReportHeader.documentMetadata.reportCustodian","EHDSLaboratoryReportHeader.documentMetadata.reportCustodian","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization {[]} {[]}
","A.1.9.9 - Report custodian","Organisation that is in charge of maintaining the report [this element will include organisation ID, name, address etc., as other elements describing organisations].","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.reportCustodian",1,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.documentFormat","EHDSLaboratoryReportHeader.documentMetadata.documentFormat","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.10 - Document format","An identifier of the document constraints, encoding, structure, and template that the document conforms to beyond the base format indicated in the mimeType.","","","","","","","","","",,"preferred","HL7 Document Format Codes","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentFormat",0,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.confidentiality","EHDSLaboratoryReportHeader.documentMetadata.confidentiality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.11 - Confidentiality","Level of confidentiality of the document. Implicit value is normal.","","","","","","","","","",,"preferred","hl7:Confidentiality","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.confidentiality",0,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.language","EHDSLaboratoryReportHeader.documentMetadata.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.12 - Language","Language in which the document is written. Language is expressed by the ISO language code.","","","","","","","","","",,"preferred","ISO 639","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.language",0,1,"",""
"EHDSLaboratoryReportHeader.documentMetadata.version","EHDSLaboratoryReportHeader.documentMetadata.version","","","",0,1,"","","","string {[]} {[]}
","A.1.9.13 - Version","Version of the document","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.version",0,1,"",""
"EHDSLaboratoryReportHeader.presentedForm","EHDSLaboratoryReportHeader.presentedForm","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A.1.10 - Presented form","Entire report as issued  pdf format recommended","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.presentedForm",0,1,"",""
"EHDSLaboratoryReportHeader.media[x]","EHDSLaboratoryReportHeader.media[x]","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSMedia {[]} {[]}","A.1.11 - Media","Media attachments.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.media[x]",0,*,"",""
