"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSAddress","EHDSAddress.houseNumber","EHDSAddress.houseNumber","","","",0,1,"","","","string {[]} {[]}
","C.5.5 - House number","House number","","","","","","","","","",,,,,"",,,,"EHDSAddress.houseNumber",0,1,"",""
"EHDSAddress","EHDSAddress.pOBox","EHDSAddress.pOBox","","","",0,1,"","","","string {[]} {[]}
","C.5.6 - P.O. Box","Post box","","","","","","","","","",,,,,"",,,,"EHDSAddress.pOBox",0,1,"",""
"EHDSAddress","EHDSAddress.city","EHDSAddress.city","","","",0,1,"","","","string {[]} {[]}
","C.5.7 - City","City","","","","","","","","","",,,,,"",,,,"EHDSAddress.city",0,1,"",""
"EHDSAddress","EHDSAddress.postalCode","EHDSAddress.postalCode","","","",0,1,"","","","string {[]} {[]}
","C.5.8 - Postal code","Postal code","","","","","","","","","",,,,,"",,,,"EHDSAddress.postalCode",0,1,"",""
"EHDSAddress","EHDSAddress.country","EHDSAddress.country","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.5.9 - Country","Country name and country code","","","","","","","","","",,"preferred","ISO 3166-1-2","","",,,,"EHDSAddress.country",0,1,"",""
"EHDSAlertFlag","EHDSAlertFlag","EHDSAlertFlag","","","",0,*,"","","","null {[]} {[]}
","Alert flag model","C.22 - EHDS refined base model for Alert flag","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAlertFlag","EHDSAlertFlag.identifier","EHDSAlertFlag.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","C.22.1 - Identifier","Flag identifier (Business identifiers assigned to this flag).","","","","","","","","","",,,,,"",,,,"EHDSAlertFlag.identifier",0,*,"",""
"EHDSAlertFlag","EHDSAlertFlag.text","EHDSAlertFlag.text","","","",0,1,"","","","Narrative {[]} {[]}
","C.22.2 - Text","A human-readable narrative that contains a summary of the flag and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it \""clinically safe\"" for a human to just read the narrative.
Example 1: intolerance to aspirin due to gastrointestinal bleeding.
Example 2: intolerance to captopril because of cough (the patient is not allergic but can't tolerate it because of persistent cough)
Example 3: the patient has a rare disease that requires special treatment
Example 4: Airway Alert / Difficult Intubation
Example 5: Diagnoses such as malignant hyperthermia, porphyria, and bleeding disorders; special treatments like anticoagulants or immunosuppressants; implanted devices.
Example 6: transplanted organs illustrate other information that has to be taken into account in a healthcare contact.
Example 7: participation in a clinical trial that has to be taken into account in a healthcare contact.","","","","","","","","","",,,,,"",,,,"EHDSAlertFlag.text",0,1,"",""
"EHDSAlertFlag","EHDSAlertFlag.priority","EHDSAlertFlag.priority","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.22.3 - Priority","A code that identifies the priority of the alert.","","","","","","","","","",,"preferred","hl7:Flag-priority-code","","",,,,"EHDSAlertFlag.priority",0,*,"",""
"EHDSAlertFlag","EHDSAlertFlag.status","EHDSAlertFlag.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.22.4 - Status","Current status of the flag, Indicates whether this flag is active and needs to be displayed to a user, or whether it is no longer needed or was entered in error.","","","","","","","","","",,"preferred","hl7:Flag-status","","",,,,"EHDSAlertFlag.status",0,1,"",""
"EHDSAlertFlag","EHDSAlertFlag.code","EHDSAlertFlag.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","C.22.5 - Code","A coded or textual representation of the flag.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAlertFlag.code",1,1,"",""
"EHDSAlertFlag","EHDSAlertFlag.patient","EHDSAlertFlag.patient","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","C.22.6 - Subject","Who/What this flag is a record of","","","","","","","","","",,,,,"",,,,"EHDSAlertFlag.patient",1,1,"",""
"EHDSAlertFlag","EHDSAlertFlag.period","EHDSAlertFlag.period","","","",0,1,"","","","Period {[]} {[]}
","C.22.7 - Period","Time period when flag is active. The period of time from the activation of the flag to inactivation of the flag. If the flag is active, the end of the period should be unspecified.","","","","","","","","","",,,,,"",,,,"EHDSAlertFlag.period",0,1,"",""
"EHDSAlertFlag","EHDSAlertFlag.encounter","EHDSAlertFlag.encounter","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","C.22.8 - Encounter","This alert is only relevant during the encounter.","","","","","","","","","",,,,,"",,,,"EHDSAlertFlag.encounter",0,1,"",""
"EHDSAlertFlag","EHDSAlertFlag.author","EHDSAlertFlag.author","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice]]}
","C.22.9 - Author","The person, organization or device that created the flag.","","","","","","","","","",,,,,"",,,,"EHDSAlertFlag.author",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance","EHDSAllergyIntolerance","","","",0,*,"","","","null {[]} {[]}
","Allergy intolerance model","C.21 - EHDS refined base model for Allergy Intolerance","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.identifier","EHDSAllergyIntolerance.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","C.21.1 - Identifier","Appointment identifier","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.identifier",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.allergyDescription","EHDSAllergyIntolerance.allergyDescription","","","",0,1,"","","","string {[]} {[]}
","C.21.2 - Allergy description","Textual description of the allergy or intolerance","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.allergyDescription",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.typeOfPropensity","EHDSAllergyIntolerance.typeOfPropensity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.3 - Type of propensity","This element describes whether this condition refers to an allergy, non-allergy intolerance, or unknown class of intolerance (not known to be allergy or intolerance)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.typeOfPropensity",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.allergyManifestation","EHDSAllergyIntolerance.allergyManifestation","","","",0,*,"","","","Base {[]} {[]}
","C.21.4 - Allergy manifestation","Description of the clinical manifestation of the allergic reaction including date of manifestation and severity. Example: anaphylactic shock, angioedema (the clinical manifestation also gives information about the severity of the observed reaction). Multiple manifestations could be provided.","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.allergyManifestation",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.allergyManifestation.date","EHDSAllergyIntolerance.allergyManifestation.date","","","",0,1,"","","","dateTime {[]} {[]}
","C.21.4.1 - Date","Date and time of allergy manifestation","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.allergyManifestation.date",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.allergyManifestation.severity","EHDSAllergyIntolerance.allergyManifestation.severity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.4.2 - Severity ","Severity of the clinical manifestation of the allergic reaction.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.allergyManifestation.severity",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.allergyManifestation.description","EHDSAllergyIntolerance.allergyManifestation.description","","","",0,1,"","","","string {[]} {[]}
","C.21.4.3 - Description","Description of the event as a whole","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.allergyManifestation.description",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.allergyManifestation.manifestation","EHDSAllergyIntolerance.allergyManifestation.manifestation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.21.4.4 - Manifestation","Clinical symptoms/signs associated with the Event","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.allergyManifestation.manifestation",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.criticality","EHDSAllergyIntolerance.criticality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.5 - Criticality","Potential risk for future life-threatening adverse reactions when exposed to a substance known to cause an adverse reaction.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.criticality",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.onsetDate","EHDSAllergyIntolerance.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","C.21.6 - Onset date","Date of onset of allergy, e.g., date of the first observation of the reaction. Partial date could be used. or life period (childhood, adolescence).","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.onsetDate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.onsetLifePeriod","EHDSAllergyIntolerance.onsetLifePeriod","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.7 - Onset life period","Date of onset of allergy, e.g., date of the first observation of the reaction expressed usingor life period (childhood, adolescence, etc.).","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.onsetLifePeriod",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.endDate","EHDSAllergyIntolerance.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","C.21.8 - End date","Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition)","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.endDate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.endDateLifePeriod","EHDSAllergyIntolerance.endDateLifePeriod","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.9 - End date life period","Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition) exprssed using life period (childhood, … )","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.endDateLifePeriod",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.status","EHDSAllergyIntolerance.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.10 - Status","Current status of the allergy or intolerance, for example, whether it is active, in remission, resolved, and so on …","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.status",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.certainty","EHDSAllergyIntolerance.certainty","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.21.11 - Certainty","Assertion about the certainty associated with a propensity, or potential risk, of a reaction to the identified substance. Diagnostic and/or clinical evidence of condition.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAllergyIntolerance.certainty",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.agentOrAllergen","EHDSAllergyIntolerance.agentOrAllergen","","","",1,1,"","","","CodeableConcept {[]} {[]}
","C.21.12 - Agent or Allergen","A specific allergen or other agent/substance (drug, food, chemical agent, etc.) to which the patient has an adverse reaction propensity.","","","","","","","","","",,"preferred","SNOMED CT, ATC, (IDMP / EMA SPOR SMS)","","",,,,"EHDSAllergyIntolerance.agentOrAllergen",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.patient","EHDSAllergyIntolerance.patient","","","",1,1,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient]]}
","C.21.13 - Subject","The patient who has the allergy or intolerance.","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.patient",1,1,"",""
"EHDSAppointment","EHDSAppointment","EHDSAppointment","","","",0,*,"","","","null {[]} {[]}
","Appointment model","C.20 - EHDS refined base model for Appointment","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAppointment","EHDSAppointment.identifier","EHDSAppointment.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","C.20.1 - Identifier","Appointment identifier","","","","","","","","","",,,,,"",,,,"EHDSAppointment.identifier",0,*,"",""
"EHDSAppointment","EHDSAppointment.status","EHDSAppointment.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","C.20.2 - Status","The overall status of the Appointment. Each of the participants has their own participation status which indicates their involvement in the process, however this status indicates the shared status.","","","","","","","","","",,"preferred","HL7 Appointment status","","",,,,"EHDSAppointment.status",1,1,"",""
"EHDSAppointment","EHDSAppointment.class","EHDSAppointment.class","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.20.3 - Class","Concepts representing classification of patient encounter such as ambulatory (outpatient), inpatient, emergency, home health or others due to local variations.","","","","","","","","","",,"preferred","HL7 Encounter class","","",,,,"EHDSAppointment.class",0,*,"",""
"EHDSAppointment","EHDSAppointment.serviceType","EHDSAppointment.serviceType","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.20.4 - Service type","The specific service that is to be performed during this appointment","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAppointment.serviceType",0,*,"",""
"EHDSAppointment","EHDSAppointment.specialty","EHDSAppointment.specialty","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.20.5 - Specialty","The specialty of a practitioner that would be required to perform the service requested in this appointment","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAppointment.specialty",0,*,"",""
"EHDSAppointment","EHDSAppointment.type","EHDSAppointment.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.20.6 - Type","The type of appointment or patient that has been booked in the slot, e.g. Routine, check-up, walk-in, routine, emenrgency etc.","","","","","","","","","",,"preferred","TBD","","",,,,"EHDSAppointment.type",0,1,"",""
"EHDSAppointment","EHDSAppointment.reason","EHDSAppointment.reason","","","",0,*,"","","","CodeableReference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSCondition], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSProcedure], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSObservation], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation]]}
","C.20.7 - Reason","The reason that this appointment is being scheduled.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAppointment.reason",0,*,"",""
"EHDSAppointment","EHDSAppointment.priority","EHDSAppointment.priority","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.20.8 - Priority","The priority of the appointment. Can be used to make informed decisions if needing to re-prioritize appointments.","","","","","","","","","",,"preferred","HL7 Act priority","","",,,,"EHDSAppointment.priority",0,1,"",""
"EHDSAppointment","EHDSAppointment.description","EHDSAppointment.description","","","",0,1,"","","","Narrative {[]} {[]}
","C.20.9 - Description","The brief description of the appointment as would be shown on a subject line in a meeting request, or appointment list.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.description",0,1,"",""
"EHDSAppointment","EHDSAppointment.supportingInformation","EHDSAppointment.supportingInformation","","","",0,*,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSCondition], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSProcedure], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSObservation], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation], CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","C.20.10 - Supporting information","Additional information to support the appointment provided when making the appointment.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.supportingInformation",0,*,"",""
"EHDSAppointment","EHDSAppointment.start","EHDSAppointment.start","","","",0,1,"","","","dateTime {[]} {[]}
","C.20.11 - Start","Date/Time that the appointment is to take place.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.start",0,1,"",""
"EHDSAppointment","EHDSAppointment.end","EHDSAppointment.end","","","",0,1,"","","","dateTime {[]} {[]}
","C.20.12 - End","Date/Time that the appointment is to conclude.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.end",0,1,"",""
"EHDSAppointment","EHDSAppointment.requestedPeriod","EHDSAppointment.requestedPeriod","","","",0,*,"","","","Period {[]} {[]}
","C.20.13 - Requested period","A set of date ranges (potentially including times) that the appointment is preferred to be scheduled within.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.requestedPeriod",0,*,"",""
"EHDSAppointment","EHDSAppointment.slot","EHDSAppointment.slot","","","",0,*,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSSlot]]}
","C.20.14 - Slot","The slots from the participants' schedules that will be filled by the appointment.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.slot",0,*,"",""
"EHDSAppointment","EHDSAppointment.patientInstruction","EHDSAppointment.patientInstruction","","","",0,*,"","","","Narrative {[]} {[]}
","C.20.15 - Patient instruction","Patient facing information about the Appointment (e.g. fast from 8pm night before).","","","","","","","","","",,,,,"",,,,"EHDSAppointment.patientInstruction",0,*,"",""
"EHDSAppointment","EHDSAppointment.note","EHDSAppointment.note","","","",0,*,"","","","Narrative {[]} {[]}
","C.20.16 - Note","Additional notes/comments about the appointment.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.note",0,*,"",""
"EHDSAppointment","EHDSAppointment.subject","EHDSAppointment.subject","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSGroup]]}
","C.20.17 - Subject","The patient or group associated with the appointment, if they are to be present (usually) then they should also be included in the participant backbone element.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.subject",0,1,"",""
"EHDSAppointment","EHDSAppointment.participant","EHDSAppointment.participant","","","",0,*,"","","","Base {[]} {[]}
","C.20.18 - Participant","List of participants involved in the appointment.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.participant",0,*,"",""
"EHDSAppointment","EHDSAppointment.participant.type","EHDSAppointment.participant.type","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.20.18.1 - Type","List of participants involved in the appointment.","","","","","","","","","",,"preferred","HL7 Participant Type","","",,,,"EHDSAppointment.participant.type",0,*,"",""
"EHDSAppointment","EHDSAppointment.participant.actor","EHDSAppointment.participant.actor","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSGroup], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSRelatedPerson], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice]]}
","C.20.18.2 - Actor","The individual, device, location, or service participating in the appointment.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.participant.actor",0,1,"",""
"EHDSAppointment","EHDSAppointment.participant.required","EHDSAppointment.participant.required","","","",0,1,"","","","boolean {[]} {[]}
","C.20.18.3 - Required","Whether this participant is required to be present at the meeting.","","","","","","","","","",,,,,"",,,,"EHDSAppointment.participant.required",0,1,"",""
"EHDSAttachment","EHDSAttachment","EHDSAttachment","","","",0,*,"","","","null {[]} {[]}
","Attachment model","C.7 - EHDS refined base model for This type is for containing or referencing attachments - additional data content defined in other formats. The most common use of this type is to include images or reports in some report format such as PDF. However, it can be used for any data that has a MIME type.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAttachment","EHDSAttachment.contentType","EHDSAttachment.contentType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.7.1 - Content Type","Mime type of the content, with charset etc.","","","","","","","","","",,"preferred","BCP-13","","",,,,"EHDSAttachment.contentType",0,1,"",""
"EHDSAttachment","EHDSAttachment.language","EHDSAttachment.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.7.2 - Language","Human language of the content","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSAttachment.language",0,1,"",""
"EHDSAttachment","EHDSAttachment.data","EHDSAttachment.data","","","",0,1,"","","","base64Binary {[]} {[]}
","C.7.3 - Data","The actual data of the attachment - a sequence of bytes, base64 encoded.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.data",0,1,"",""
"EHDSAttachment","EHDSAttachment.url","EHDSAttachment.url","","","",0,1,"","","","uri {[]} {[]}
","C.7.4 - URL","A location where the data can be accessed.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.url",0,1,"",""
"EHDSAttachment","EHDSAttachment.size","EHDSAttachment.size","","","",0,1,"","","","integer64 {[]} {[]}
","C.7.5 - Size","The number of bytes of data that make up this attachment (before base64 encoding).","","","","","","","","","",,,,,"",,,,"EHDSAttachment.size",0,1,"",""
"EHDSAttachment","EHDSAttachment.hash","EHDSAttachment.hash","","","",0,1,"","","","base64Binary {[]} {[]}
","C.7.6 - Hash","The calculated hash of the data using SHA-1. Represented using base64.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.hash",0,1,"",""
"EHDSAttachment","EHDSAttachment.title","EHDSAttachment.title","","","",0,1,"","","","string {[]} {[]}
","C.7.7 - Title","A label or set of text to display in place of the data.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.title",0,1,"",""
"EHDSAttachment","EHDSAttachment.creationDate","EHDSAttachment.creationDate","","","",0,1,"","","","dateTime {[]} {[]}
","C.7.8 - Creation date","The date that the attachment was created.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.creationDate",0,1,"",""
