"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSLaboratoryReport","EHDSLaboratoryReport","","","",0,*,"","","","null {[]} {[]}
"EHDSLaboratoryReport.header.eventType","EHDSLaboratoryReport.header.eventType","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Categorisation of the event covered by the document (e.g. laboratory study types, imaging study types including modality, etc.). Selection of such tags or labels depends on the use case and agreement between data sharing parties. This meta-data element serves primarily for searching and filtering purposes.","Categorisation of the event covered by the document (e.g. laboratory study types, imaging study types including modality, etc.). Selection of such tags or labels depends on the use case and agreement between data sharing parties. This meta-data element serves primarily for searching and filtering purposes.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDocument.header.eventType",0,*,"",""
"EHDSLaboratoryReport.header.serviceSpecialty","EHDSLaboratoryReport.header.serviceSpecialty","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Additional details about where the content was created (e.g. clinical specialty)","Additional details about where the content was created (e.g. clinical specialty)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDocument.header.serviceSpecialty",0,*,"",""
"EHDSLaboratoryReport.header.custodian","EHDSLaboratoryReport.header.custodian","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}
","Organisation that is in charge of maintaining the document/report.","Organisation that is in charge of maintaining the document/report.","","","","","","","","","",,,,,"",,,,"EHDSDocument.header.custodian",0,1,"",""
"EHDSLaboratoryReport.header.confidentiality","EHDSLaboratoryReport.header.confidentiality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Level of confidentiality of the document. Implicit value is normal.","Level of confidentiality of the document. Implicit value is normal.","","","","","","","","","",,"preferred","hl7:Confidentiality","","",,,,"EHDSDocument.header.confidentiality",0,1,"",""
"EHDSLaboratoryReport.presentedForm","EHDSLaboratoryReport.presentedForm","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDocument.presentedForm",0,*,"",""
"EHDSLaboratoryReport.healthInsuranceAndPaymentInformation","EHDSLaboratoryReport.healthInsuranceAndPaymentInformation","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCoverage {[]} {[]}
","Health insurance and payment information","Health insurance and payment information","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.healthInsuranceAndPaymentInformation",0,*,"",""
"EHDSLaboratoryReport.intendedRecipient[x]","EHDSLaboratoryReport.intendedRecipient[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSRelatedPerson {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","Intended recipient","Information recipient (intended recipient or recipients of the report, additional recipients might be identified by the ordering party, e.g. GP, other specialist), if applicable","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.intendedRecipient[x]",0,*,"",""
"EHDSLaboratoryReport.body","EHDSLaboratoryReport.body","","","",0,1,"","","","Base {[]} {[]}
","Laboratory Report structured body","Laboratory Report structured body","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body",0,1,"",""
"EHDSLaboratoryReport.body.orderInformation","EHDSLaboratoryReport.body.orderInformation","","","",0,*,"","","","Base {[]} {[]}
","Order Information (Laboratory Result Report could respond to multiple test orders)","Order Information (Laboratory Result Report could respond to multiple test orders)","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation",0,*,"",""
"EHDSLaboratoryReport.body.orderInformation.orderId","EHDSLaboratoryReport.body.orderInformation.orderId","","","",1,*,"","","","Identifier {[]} {[]}
","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderId",1,*,"",""
"EHDSLaboratoryReport.body.orderInformation.orderDateAndTime","EHDSLaboratoryReport.body.orderInformation.orderDateAndTime","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the order placement.","Date and time of the order placement.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderDateAndTime",0,1,"",""
"EHDSLaboratoryReport.body.orderInformation.orderPlacer[x]","EHDSLaboratoryReport.body.orderInformation.orderPlacer[x]","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}","The person/organisation ""authorised"" to place the order. Order placer could be either a health professional, health professional organisation or the patient himself.","The person/organisation ""authorised"" to place the order. Order placer could be either a health professional, health professional organisation or the patient himself.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderPlacer[x]",0,1,"",""
"EHDSLaboratoryReport.body.orderInformation.orderReasonText","EHDSLaboratoryReport.body.orderInformation.orderReasonText","","","",0,*,"","","","string {[]} {[]}
","An explanation or justification for why this service is being requested in textual form.","An explanation or justification for why this service is being requested in textual form.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.orderReasonText",0,*,"",""
"EHDSLaboratoryReport.body.orderInformation.orderReason[x]","EHDSLaboratoryReport.body.orderInformation.orderReason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","An explanation or justification for why this service is being requested in coded form.","An explanation or justification for why this service is being requested in coded form.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSLaboratoryReport.body.orderInformation.orderReason[x]",0,*,"",""
"EHDSLaboratoryReport.body.orderInformation.clinicalQuestion","EHDSLaboratoryReport.body.orderInformation.clinicalQuestion","","","",0,1,"","","","string {[]} {[]}
","Specification of clinical question (goal of the investigation) to be answered by the laboratory investigation.","Specification of clinical question (goal of the investigation) to be answered by the laboratory investigation.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.orderInformation.clinicalQuestion",0,1,"",""
"EHDSLaboratoryReport.body.supportingInformation","EHDSLaboratoryReport.body.supportingInformation","","","",0,1,"","","","Base {[]} {[]}
","Additional clinical information about the patient or specimen that may influence the services or their interpretations. This information includes diagnosis, clinical findings and other observations. In laboratory ordering these are typically referred to as 'ask at order entry questions (AOEs).' This includes observations explicitly requested by the producer (filler) to provide context or supporting information needed to complete the order. For example, reporting the amount of inspired oxygen for blood gas measurements.","Additional clinical information about the patient or specimen that may influence the services or their interpretations. This information includes diagnosis, clinical findings and other observations. In laboratory ordering these are typically referred to as 'ask at order entry questions (AOEs).' This includes observations explicitly requested by the producer (filler) to provide context or supporting information needed to complete the order. For example, reporting the amount of inspired oxygen for blood gas measurements.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation",0,1,"",""
"EHDSLaboratoryReport.body.supportingInformation.observation","EHDSLaboratoryReport.body.supportingInformation.observation","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Clinical findings and other observations.","Clinical findings and other observations.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation.observation",0,*,"",""
"EHDSLaboratoryReport.body.supportingInformation.condition","EHDSLaboratoryReport.body.supportingInformation.condition","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}
","Condition that may influence the service or result interpretation.","Condition that may influence the service or result interpretation.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation.condition",0,*,"",""
"EHDSLaboratoryReport.body.supportingInformation.medicationAdministration","EHDSLaboratoryReport.body.supportingInformation.medicationAdministration","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSMedicationAdministration {[]} {[]}
","Medication administered before ordering the service.","Medication administered before ordering the service.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation.medicationAdministration",0,*,"",""
"EHDSLaboratoryReport.body.supportingInformation.sexForClinicalUse","EHDSLaboratoryReport.body.supportingInformation.sexForClinicalUse","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A Sex Parameter for Clinical Use is a parameter that provides guidance on how a recipient should apply settings or reference ranges that are derived from observable information such as an organ inventory, recent hormone lab tests, genetic testing, menstrual status, obstetric history, etc.. This property is intended for use in clinical decision making, and indicates that treatment or diagnostic tests should consider best practices associated with the relevant reference population","A Sex Parameter for Clinical Use is a parameter that provides guidance on how a recipient should apply settings or reference ranges that are derived from observable information such as an organ inventory, recent hormone lab tests, genetic testing, menstrual status, obstetric history, etc.. This property is intended for use in clinical decision making, and indicates that treatment or diagnostic tests should consider best practices associated with the relevant reference population","","","","","","","","","",,"preferred","HL7 sex-parameter-for-clinical-use","","",,,,"EHDSLaboratoryReport.body.supportingInformation.sexForClinicalUse",0,1,"",""
"EHDSLaboratoryReport.body.supportingInformation.vaccination","EHDSLaboratoryReport.body.supportingInformation.vaccination","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSImmunisation {[]} {[]}
","Vaccination history of the patient.","Vaccination history of the patient.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation.vaccination",0,*,"",""
"EHDSLaboratoryReport.body.supportingInformation.otherSupportingInformation","EHDSLaboratoryReport.body.supportingInformation.otherSupportingInformation","","","",0,*,"","","","Resource {[]} {[]}
","Any other type of relevant supporting information","Any other type of relevant supporting information","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.supportingInformation.otherSupportingInformation",0,*,"",""
"EHDSLaboratoryReport.body.specimen","EHDSLaboratoryReport.body.specimen","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSSpecimen {[]} {[]}
","Specimen information","Specimen information","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.specimen",0,*,"",""
"EHDSLaboratoryReport.body.serviceRequest","EHDSLaboratoryReport.body.serviceRequest","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSServiceRequest {[]} {[]}
","Specification of requested service or services","Specification of requested service or services","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.serviceRequest",0,*,"",""
"EHDSLaboratoryReport.body.resultData","EHDSLaboratoryReport.body.resultData","","","",1,1,"","","","Base {[]} {[]}
","Laboratory report result data","Laboratory report result data","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.resultData",1,1,"",""
"EHDSLaboratoryReport.body.resultData.commentsInterpretationAndRecommendations","EHDSLaboratoryReport.body.resultData.commentsInterpretationAndRecommendations","","","",0,*,"","","","Narrative {[]} {[]}
","Narrative Comments, such as a textual interpretation or advice accompanying the result report, for example.","Narrative Comments, such as a textual interpretation or advice accompanying the result report, for example.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.resultData.commentsInterpretationAndRecommendations",0,*,"",""
"EHDSLaboratoryReport.body.resultData.laboratoryTestResults","EHDSLaboratoryReport.body.resultData.laboratoryTestResults","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
","Observation details (report could consist of multiple observations)","Observation details (report could consist of multiple observations)","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.body.resultData.laboratoryTestResults",0,*,"",""
"EHDSLaboratoryReport.attachments[x]","EHDSLaboratoryReport.attachments[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSMedia {[]} {[]}","Report attachments data elements","Report attachments data elements","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReport.attachments[x]",0,*,"",""
