"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSObservation","EHDSObservation","","","",0,*,"","","","null {[]} {[]}
"EHDSObservation.result.value.range","EHDSObservation.result.value.range","","","",0,1,"","","","Range {[]} {[]}
","Observation result value as a range (open or closed). Result units of the measurement should be provided.","Observation result value as a range (open or closed). Result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.result.value.range",0,1,"",""
"EHDSObservation.result.value.coded","EHDSObservation.result.value.coded","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Observation result value from a valid code system","Observation result value from a valid code system","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""For example this could be a code describing identified bacteria or other microorganism identified, description of urinary concernment, jaundice (hyperbilirubinemia), scoring (GCS), etc.""/>","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.result.value.coded",0,1,"",""
"EHDSObservation.result.value.uncertainty","EHDSObservation.result.value.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty type and interval if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.value.uncertainty",0,1,"",""
"EHDSObservation.result.uncertainty","EHDSObservation.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty type and interval if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.uncertainty",0,1,"",""
"EHDSObservation.dataAbsentReason","EHDSObservation.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Provides a reason why the expected value in the element Observation.value[x] is missing.","Provides a reason why the expected value in the element Observation.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.dataAbsentReason",0,1,"",""
"EHDSObservation.referenceRange","EHDSObservation.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","",,,,,"",,,,"EHDSObservation.referenceRange",0,*,"",""
"EHDSObservation.interpretation","EHDSObservation.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Information about reference intervals and result interpretation.","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.interpretation",0,*,"",""
"EHDSObservation.resultDescription","EHDSObservation.resultDescription","","","",0,1,"","","","string {[]} {[]}
","Comments and narrative representation of the observation result and findings.","Comments and narrative representation of the observation result and findings.","","","","","","","","","",,,,,"",,,,"EHDSObservation.resultDescription",0,1,"",""
"EHDSObservation.component","EHDSObservation.component","","","",0,*,"","","","Base {[]} {[]}
","Component in case the observation consists of multiple sub-observations (e.g. blood pressure).","Component in case the observation consists of multiple sub-observations (e.g. blood pressure).","","","","","","","","","",,,,,"",,,,"EHDSObservation.component",0,*,"",""
"EHDSObservation.component.code","EHDSObservation.component.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code representing the observation using the agreed code systems.","Code representing the observation using the agreed code systems.","","","","","","","","","",,"preferred","LOINC, NPU, SNOMED CT","","",,,,"EHDSObservation.component.code",1,1,"",""
"EHDSObservation.component.originalName","EHDSObservation.component.originalName","","","",0,1,"","","","string {[]} {[]}
","Original (conventional) name of the observation","Original (conventional) name of the observation","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.originalName",0,1,"",""
"EHDSObservation.component.result","EHDSObservation.component.result","","","",0,1,"","","","Base {[]} {[]}
","Result of the observation including text, numeric and coded results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","Result of the observation including text, numeric and coded results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result",0,1,"",""
"EHDSObservation.component.result.value","EHDSObservation.component.result.value","","","",1,1,"","","","Base {[]} {[]}
","Observation result value according to the type of observation.","Observation result value according to the type of observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.value",1,1,"",""
"EHDSObservation.component.result.value.text","EHDSObservation.component.result.value.text","","","",0,1,"","","","string {[]} {[]}
","Observation result value as a text. Should be used only if coded result value is not expected otherwise use valueCodeableConcept.text.","Observation result value as a text. Should be used only if coded result value is not expected otherwise use valueCodeableConcept.text.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.value.text",0,1,"",""
"EHDSObservation.component.result.value.numeric","EHDSObservation.component.result.value.numeric","","","",0,1,"","","","Quantity {[]} {[]}
","Observation result value as a quantity, result units of the measurement should be provided.","Observation result value as a quantity, result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.result.value.numeric",0,1,"",""
"EHDSObservation.component.result.value.range","EHDSObservation.component.result.value.range","","","",0,1,"","","","Range {[]} {[]}
","Observation result value as a range (open or closed). Result units of the measurement should be provided.","Observation result value as a range (open or closed). Result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.result.value.range",0,1,"",""
"EHDSObservation.component.result.value.coded","EHDSObservation.component.result.value.coded","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Observation result value from a valid code system","Observation result value from a valid code system","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.component.result.value.coded",0,1,"",""
"EHDSObservation.component.result.uncertainty","EHDSObservation.component.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty type and interval if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.uncertainty",0,1,"",""
"EHDSObservation.component.dataAbsentReason","EHDSObservation.component.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Provides a reason why the expected value in the element Observation.value[x] is missing.","Provides a reason why the expected value in the element Observation.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.component.dataAbsentReason",0,1,"",""
"EHDSObservation.component.referenceRange","EHDSObservation.component.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference range, multiple reference ranges of different types culd by provided. Provides guide for interpretation of result.","Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","",,,,,"",,,,"EHDSObservation.component.referenceRange",0,*,"",""
"EHDSObservation.component.interpretation","EHDSObservation.component.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Information about reference intervals and result interpretation.","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.component.interpretation",0,*,"",""
"EHDSObservation.derivedFrom[x]","EHDSObservation.derivedFrom[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSImagingStudy {[]} {[]}","Reference to the related resource from which the observation has been made. For example, a calculated anion gap or a fetal measurement based on an ultrasound image.","Reference to the related resource from which the observation has been made. For example, a calculated anion gap or a fetal measurement based on an ultrasound image.","","","","","","","","","",,,,,"",,,,"EHDSObservation.derivedFrom[x]",0,*,"",""
"EHDSObservation.triggeredBy[x]","EHDSObservation.triggeredBy[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","References to the observation(s) that triggered the performance of this observation.","References to the observation(s) that triggered the performance of this observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.triggeredBy[x]",0,*,"",""
"EHDSObservation.hasMember[x]","EHDSObservation.hasMember[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","","","","","","","","","",,,,,"",,,,"EHDSObservation.hasMember[x]",0,*,"",""
