"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSObservation","EHDSObservation","","","",0,*,"","","","null {[]} {[]}
"EHDSObservation.result.uncertainty","EHDSObservation.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty information about the observation result.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.uncertainty",0,1,"",""
"EHDSObservation.result.uncertainty.value","EHDSObservation.result.uncertainty.value","","","",1,1,"","","","decimal {[]} {[]}
","The numerical value of the measurement uncertainty.","The numerical value of the measurement uncertainty.","","","","","","","","","",,,,,"",,,,"EHDSObservation.result.uncertainty.value",1,1,"",""
"EHDSObservation.result.uncertainty.type","EHDSObservation.result.uncertainty.type","","","",0,1,"","","","Coding {[]} {[]}
","Probability Distribution Type for uncertainty","Probability Distribution Type for uncertainty","","","","","","","","","",,"preferred","HL7 ProbabilityDistributionType","","",,,,"EHDSObservation.result.uncertainty.type",0,1,"",""
"EHDSObservation.result.dataAbsentReason","EHDSObservation.result.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Provides a reason why the expected value in the element Observation.value[x] is missing.","Provides a reason why the expected value in the element Observation.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.result.dataAbsentReason",0,1,"",""
"EHDSObservation.referenceRange","EHDSObservation.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Reference range, multiple reference ranges of different types could by provided. Provides guide for interpretation of the result.","Reference range, multiple reference ranges of different types could by provided. Provides guide for interpretation of the result.","Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","",,,,,"",,,,"EHDSObservation.referenceRange",0,*,"",""
"EHDSObservation.referenceRange.low","EHDSObservation.referenceRange.low","","","",0,1,"","","","Quantity {[]} {[]}
","Low limit of the reference range.","Low limit of the reference range.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.referenceRange.low",0,1,"",""
"EHDSObservation.referenceRange.high","EHDSObservation.referenceRange.high","","","",0,1,"","","","Quantity {[]} {[]}
","High limit of the reference range.","High limit of the reference range.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.referenceRange.high",0,1,"",""
"EHDSObservation.referenceRange.normalValue","EHDSObservation.referenceRange.normalValue","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Normal value, if relevant for the reference range.","Normal value, if relevant for the reference range.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.referenceRange.normalValue",0,1,"",""
"EHDSObservation.referenceRange.type","EHDSObservation.referenceRange.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of reference range.","Type of reference range.","","","","","","","","","",,"preferred","HL7 Observation Reference Range Meaning Codes","","",,,,"EHDSObservation.referenceRange.type",0,1,"",""
"EHDSObservation.referenceRange.appliesTo","EHDSObservation.referenceRange.appliesTo","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Codes to indicate the target population this reference range applies to.","Codes to indicate the target population this reference range applies to. For example, a reference range may be based on the normal population or a particular sex or race. Multiple appliesTo are interpreted as an \""AND\"" of the target populations.","Multiple appliesTo are interpreted as an ""AND"" of the target populations.","","","","","","","","",,"preferred","SNOMED CT, HL7 v3-Race","","",,,,"EHDSObservation.referenceRange.appliesTo",0,*,"",""
"EHDSObservation.referenceRange.age","EHDSObservation.referenceRange.age","","","",0,1,"","","","Range {[]} {[]}
","Age range to which this reference range applies if applicable.","Age range to which this reference range applies if applicable.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.referenceRange.age",0,1,"",""
"EHDSObservation.referenceRange.text","EHDSObservation.referenceRange.text","","","",0,1,"","","","string {[]} {[]}
","Text based reference range in an observation.","Text based reference range in an observation which may be used when a quantitative range is not appropriate for an observation. An example would be a reference value of \""Negative\"" or a list or table of \""normals\"".","","","","","","","","","",,,,,"",,,,"EHDSObservation.referenceRange.text",0,1,"",""
"EHDSObservation.interpretation","EHDSObservation.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Information about reference intervals and result interpretation.","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.interpretation",0,*,"",""
"EHDSObservation.note","EHDSObservation.note","","","",0,1,"","","","string {[]} {[]}
","Comments and narrative representation of the observation result and findings.","Comments and narrative representation of the observation result and findings.","","","","","","","","","",,,,,"",,,,"EHDSObservation.note",0,1,"",""
"EHDSObservation.component","EHDSObservation.component","","","",0,*,"","","","Base {[]} {[]}
","Component in case the observation consists of multiple sub-observations (e.g. blood pressure).","Component in case the observation consists of multiple sub-observations (e.g. blood pressure).","","","","","","","","","",,,,,"",,,,"EHDSObservation.component",0,*,"",""
"EHDSObservation.component.code","EHDSObservation.component.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code representing the observation using the agreed code systems.","Code representing the observation using the agreed code systems.","","","","","","","","","",,"preferred","LOINC, NPU, SNOMED CT","","",,,,"EHDSObservation.component.code",1,1,"",""
"EHDSObservation.component.originalName","EHDSObservation.component.originalName","","","",0,1,"","","","string {[]} {[]}
","Original (conventional) name of the observation as used in the local laboratory or clinical system.","Original (conventional) name of the observation as used in the local laboratory or clinical system.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.originalName",0,1,"",""
"EHDSObservation.component.result","EHDSObservation.component.result","","","",1,1,"","","","Base {[]} {[]}
","Result of the observation including text, numeric, coded, and other types of results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","Result of the observation including text, numeric, coded, and other types of results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result",1,1,"",""
"EHDSObservation.component.result.value[x]","EHDSObservation.component.result.value[x]","","","",0,1,"","","","string {[]} {[]}
Quantity {[]} {[]}Range {[]} {[]}Ratio {[]} {[]}CodeableConcept {[]} {[]}","Observation result value according to the type of observation. Model covers only most frequently used data types but other data types can be used as well.
      Text result value should be used only if coded result value is not expected otherwise use valueCodeableConcept.text. For Quantity, Range and Ratio, result units of the measurement should be provided.","Observation result value according to the type of observation. Model covers only most frequently used data types but other data types can be used as well.
      Text result value should be used only if coded result value is not expected otherwise use valueCodeableConcept.text. For Quantity, Range and Ratio, result units of the measurement should be provided.","","","","","","","","","",,"preferred","UCUM for units, SNOMED CT for coded results","","",,,,"EHDSObservation.component.result.value[x]",0,1,"",""
"EHDSObservation.component.result.uncertainty","EHDSObservation.component.result.uncertainty","","","",0,1,"","","","Base {[]} {[]}
","Measurement uncertainty type and interval if needed.","Measurement uncertainty information about the observation result.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.uncertainty",0,1,"",""
"EHDSObservation.component.result.uncertainty.value","EHDSObservation.component.result.uncertainty.value","","","",1,1,"","","","decimal {[]} {[]}
","The numerical value of the measurement uncertainty.","The numerical value of the measurement uncertainty.","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.result.uncertainty.value",1,1,"",""
"EHDSObservation.component.result.uncertainty.type","EHDSObservation.component.result.uncertainty.type","","","",0,1,"","","","Coding {[]} {[]}
","Probability Distribution Type for uncertainty","Probability Distribution Type for uncertainty","","","","","","","","","",,"preferred","HL7 ProbabilityDistributionType","","",,,,"EHDSObservation.component.result.uncertainty.type",0,1,"",""
"EHDSObservation.component.result.dataAbsentReason","EHDSObservation.component.result.dataAbsentReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Provides a reason why the expected value in the element component.value[x] is missing.","Provides a reason why the expected value in the element component.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.component.result.dataAbsentReason",0,1,"",""
"EHDSObservation.component.referenceRange","EHDSObservation.component.referenceRange","","","",0,*,"","","","Base {[]} {[]}
","Reference range, multiple reference ranges of different types could by provided. Provides guide for interpretation of the result.","Reference range, multiple reference ranges of different types could by provided. Provides guide for interpretation of the result.","Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","",,,,,"",,,,"EHDSObservation.component.referenceRange",0,*,"",""
"EHDSObservation.component.referenceRange.low","EHDSObservation.component.referenceRange.low","","","",0,1,"","","","Quantity {[]} {[]}
","Low limit of the reference range.","Low limit of the reference range.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.referenceRange.low",0,1,"",""
"EHDSObservation.component.referenceRange.high","EHDSObservation.component.referenceRange.high","","","",0,1,"","","","Quantity {[]} {[]}
","High limit of the reference range.","High limit of the reference range.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.referenceRange.high",0,1,"",""
"EHDSObservation.component.referenceRange.normalValue","EHDSObservation.component.referenceRange.normalValue","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Normal value, if relevant for the reference range.","Normal value, if relevant for the reference range.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.component.referenceRange.normalValue",0,1,"",""
"EHDSObservation.component.referenceRange.type","EHDSObservation.component.referenceRange.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of reference range.","Type of reference range.","","","","","","","","","",,"preferred","HL7 Observation Reference Range Meaning Codes","","",,,,"EHDSObservation.component.referenceRange.type",0,1,"",""
"EHDSObservation.component.referenceRange.appliesTo","EHDSObservation.component.referenceRange.appliesTo","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Codes to indicate the target population this reference range applies to.","Codes to indicate the target population this reference range applies to. For example, a reference range may be based on the normal population or a particular sex or race. Multiple appliesTo are interpreted as an \""AND\"" of the target populations.","Multiple appliesTo are interpreted as an ""AND"" of the target populations.","","","","","","","","",,"preferred","SNOMED CT, HL7 v3-Race","","",,,,"EHDSObservation.component.referenceRange.appliesTo",0,*,"",""
"EHDSObservation.component.referenceRange.age","EHDSObservation.component.referenceRange.age","","","",0,1,"","","","Range {[]} {[]}
","Age range to which this reference range applies if applicable.","Age range to which this reference range applies if applicable.","","","","","","","","","",,"preferred","UCUM for units","","",,,,"EHDSObservation.component.referenceRange.age",0,1,"",""
"EHDSObservation.component.referenceRange.text","EHDSObservation.component.referenceRange.text","","","",0,1,"","","","string {[]} {[]}
","Text based reference range in an observation.","Text based reference range in an observation which may be used when a quantitative range is not appropriate for an observation. An example would be a reference value of \""Negative\"" or a list or table of \""normals\"".","","","","","","","","","",,,,,"",,,,"EHDSObservation.component.referenceRange.text",0,1,"",""
"EHDSObservation.component.interpretation","EHDSObservation.component.interpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Information about reference intervals and result interpretation.","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.component.interpretation",0,*,"",""
"EHDSObservation.derivedFrom[x]","EHDSObservation.derivedFrom[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSImagingStudy {[]} {[]}","Reference to the related resource from which the observation has been made. For example, a calculated anion gap or a fetal measurement based on an ultrasound image.","Reference to the related resource from which the observation has been made. For example, a calculated anion gap or a fetal measurement based on an ultrasound image.","","","","","","","","","",,,,,"",,,,"EHDSObservation.derivedFrom[x]",0,*,"",""
"EHDSObservation.hasMember[x]","EHDSObservation.hasMember[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","","","","","","","","","",,,,,"",,,,"EHDSObservation.hasMember[x]",0,*,"",""
