"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation","","","",0,*,"","","","null {[]} {[]}
"EHDSLaboratoryObservation.observationResult","EHDSLaboratoryObservation.observationResult","","","",1,1,"","","","BackboneElement {[]} {[]}
","C.10.10 - Observation result","Result of the observation including text, numeric and coded results of the measurement and measurement uncertainty. Content of the observation result will vary according to the type of the observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryObservation.observationResult.id","EHDSLaboratoryObservation.observationResult.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"EHDSLaboratoryObservation.observationResult.extension","EHDSLaboratoryObservation.observationResult.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"EHDSLaboratoryObservation.observationResult.modifierExtension","EHDSLaboratoryObservation.observationResult.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"EHDSLaboratoryObservation.observationResult.textualResult","EHDSLaboratoryObservation.observationResult.textualResult","","","",0,1,"","","","Narrative {[]} {[]}
","C.10.10.1 - Textual Result","Narrative text result","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.textualResult",0,1,"",""
"EHDSLaboratoryObservation.observationResult.numericResult","EHDSLaboratoryObservation.observationResult.numericResult","","","",0,1,"","","","BackboneElement {[]} {[]}
","C.10.10.2 - Numeric Result","A numeric value or interval (open or closed) of the result, result units of the measurement should be provided Measurement uncertainty interval are provided if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.numericResult",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryObservation.observationResult.numericResult.id","EHDSLaboratoryObservation.observationResult.numericResult.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
","","n/a"
"EHDSLaboratoryObservation.observationResult.numericResult.extension","EHDSLaboratoryObservation.observationResult.numericResult.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"EHDSLaboratoryObservation.observationResult.numericResult.modifierExtension","EHDSLaboratoryObservation.observationResult.numericResult.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"EHDSLaboratoryObservation.observationResult.numericResult.numericValue[x]","EHDSLaboratoryObservation.observationResult.numericResult.numericValue[x]","","","",0,1,"","","","Quantity {[]} {[]}
Range {[]} {[]}","C.10.10.2.1 - Numeric value","A numeric value or interval (open or closed) of the result","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.numericResult.numericValue[x]",0,1,"",""
"EHDSLaboratoryObservation.observationResult.numericResult.units","EHDSLaboratoryObservation.observationResult.numericResult.units","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.10.10.2.2 - Units","Result units of the measurement","","","","","","","","","",,"preferred","UCUM","","",,,,"EHDSObservation.observationResult.numericResult.units",0,1,"",""
"EHDSLaboratoryObservation.observationResult.numericResult.uncertainty","EHDSLaboratoryObservation.observationResult.numericResult.uncertainty","","","",0,1,"","","","BackboneElement {[]} {[]}
","C.10.10.2.3 - Uncertainty","Measurement uncertainty type and interval should be provided if needed.","","","","","","","","","",,,,,"",,,,"EHDSObservation.observationResult.numericResult.uncertainty",0,1,"",""
"EHDSLaboratoryObservation.observationResult.codedResult","EHDSLaboratoryObservation.observationResult.codedResult","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.10.10.3 - Coded Result","A coded result from a selected coding system(s). This could be a code describing bacteria or other microorganism identified, description of urinary concernment, code explaining technical reason why the test could not be done etc.","","","","","","","","","",,"preferred","SNOMED CT (for ordinal or nominal scale results and result interpretation)UCUM (for units)","","",,,,"EHDSObservation.observationResult.codedResult",0,1,"",""
"EHDSLaboratoryObservation.dataabsentreason","EHDSLaboratoryObservation.dataabsentreason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.10.11 - dataAbsentReason","Provides a reason why the expected value in the element Observation.value[x] is missing.","","","","","","","","","",,"preferred","HL7 Data absent reason","","",,,,"EHDSObservation.dataabsentreason",0,1,"",""
"EHDSLaboratoryObservation.referenceRange","EHDSLaboratoryObservation.referenceRange","","","",0,*,"","","","BackboneElement {[]} {[]}
","C.10.12 - Reference range","Reference range, multilple reference ranges of different types culd by providedProvides guide for interpretation of result. Reference ranges are usually implied only for a numeric scale type. Use of the same units for reference range and value is implied.","","","","","","","","","",,,,,"",,,,"EHDSObservation.referenceRange",0,*,"",""
"EHDSLaboratoryObservation.observationInterpretation","EHDSLaboratoryObservation.observationInterpretation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","C.10.13 - Observation interpretation","Information about reference intervals and result interpretation.","","","","","","","","","",,"preferred","SNOMED CT, HL7 ObservationInterpretation","","",,,,"EHDSObservation.observationInterpretation",0,*,"",""
"EHDSLaboratoryObservation.triggeredBy[x]","EHDSLaboratoryObservation.triggeredBy[x]","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSObservation {[]} {[]}","C.10.14 - Triggered by","Identifies the observation(s) that triggered the performance of this observation.","","","","","","","","","",,,,,"",,,,"EHDSObservation.triggeredBy[x]",0,*,"",""
"EHDSLaboratoryObservation.hasMember[x]","EHDSLaboratoryObservation.hasMember[x]","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSObservation {[]} {[]}","C.10.15 - Has member","This observation is a group observation (e.g. a battery, a panel of tests, a set of vital sign measurements) that includes the target as a member of the group.","","","","","","","","","",,,,,"",,,,"EHDSObservation.hasMember[x]",0,*,"",""
"EHDSLaboratoryObservation.resultDescription","EHDSLaboratoryObservation.resultDescription","","","",0,1,"","","","Narrative {[]} {[]}
","C.10.16 - Result description","Comments and narrative representation of the observation result and findings.","","","","","","","","","",,,,,"",,,,"EHDSObservation.resultDescription",0,1,"",""
"EHDSLaboratoryObservation.anatomicLocation","EHDSLaboratoryObservation.anatomicLocation","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.10.17 - Anatomic location","Anatomic location and laterality where the observation should be or was performed.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.anatomicLocation",0,1,"",""
"EHDSLaboratoryObservation.testKit","EHDSLaboratoryObservation.testKit","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}
","C.11.2 - Test kit","Laboratory test kit used during measurement.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.testKit",0,1,"",""
"EHDSLaboratoryObservation.calibrator","EHDSLaboratoryObservation.calibrator","","","",0,1,"","","","Identifier {[]} {[]}
","C.11.3 - Calibrator","Information about which end-user calibrator the laboratory has been used for the measurement to indicate the metrological traceability chain. ","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.calibrator",0,1,"",""
"EHDSLaboratoryObservation.accreditationStatu","EHDSLaboratoryObservation.accreditationStatu","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.11.4 - Accreditation status","Accreditation status of the laboratory for the particular observation.","","","","","","","","","",,"preferred","Code system to be specified","","",,,,"EHDSLaboratoryObservation.accreditationStatu",0,1,"",""
"EHDSLaboratoryObservation.previousResults","EHDSLaboratoryObservation.previousResults","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
","C.11.5 - Previous results","Previous results of the same observation","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.previousResults",0,*,"",""
