"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat","EHDSAdministeredDosage.dosageDetails.repeat","","","",0,0,"","","","Base {[]} {[]}
","Repetition of the administration.","Repetition of the administration.","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.bounds","EHDSAdministeredDosage.dosageDetails.repeat.bounds","","","",0,1,"","","","Base {[]} {[]}
","Time bounds for the treatment (current dosage scheme). Only one of the following can exist.","Time bounds for the treatment (current dosage scheme). Only one of the following can exist.","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.bounds",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.bounds.duration","EHDSAdministeredDosage.dosageDetails.repeat.bounds.duration","","","",0,1,"","","","Quantity {[]} {[]}
","Number of time units, e.g 10 days","Number of time units, e.g 10 days","","","","","","","","","",,"preferred","UCUM","","",,,,"EHDSDosage.dosageDetails.repeat.bounds.duration",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.bounds.period","EHDSAdministeredDosage.dosageDetails.repeat.bounds.period","","","",0,1,"","","","Period {[]} {[]}
","Start and end date, 05.08.2023 - 10.08.2023","Start and end date, 05.08.2023 - 10.08.2023","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.bounds.period",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.duration","EHDSAdministeredDosage.dosageDetails.repeat.duration","","","",0,1,"","","","Quantity {[]} {[]}
","Duration of administration (e.g '5 minutes', '1 hour')","Duration of administration (e.g '5 minutes', '1 hour')","","","","","","","","","",,"preferred","UCUM","","",,,,"EHDSDosage.dosageDetails.repeat.duration",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.frequency","EHDSAdministeredDosage.dosageDetails.repeat.frequency","","","",0,1,"","","","Base {[]} {[]}
","Frequency of intake/administration (e.g 'three times a day')","Frequency of intake/administration (e.g 'three times a day')","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.frequency",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.frequency.numberOfTimes","EHDSAdministeredDosage.dosageDetails.repeat.frequency.numberOfTimes","","","",0,1,"","","","integer {[]} {[]}
","Number of times per period (e.g '3 times')","Number of times per period (e.g '3 times')","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.frequency.numberOfTimes",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.frequency.period","EHDSAdministeredDosage.dosageDetails.repeat.frequency.period","","","",0,1,"","","","Quantity {[]} {[]}
","Duration to which the frequency applies (e.g '... / 1 day')","Duration to which the frequency applies (e.g '... / 1 day')","","","","","","","","","",,"preferred","UCUM","","",,,,"EHDSDosage.dosageDetails.repeat.frequency.period",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.dayOfWeek","EHDSAdministeredDosage.dosageDetails.repeat.dayOfWeek","","","",0,*,"","","","CodeableConcept {[]} {[]}
","The day of the week of administration, e.g Mon, Tue, etc","The day of the week of administration, e.g Mon, Tue, etc","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.dayOfWeek",0,*,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.timeOfDay","EHDSAdministeredDosage.dosageDetails.repeat.timeOfDay","","","",0,*,"","","","time {[]} {[]}
","Exact time of day of administration (e.g '10:00')","Exact time of day of administration (e.g '10:00')","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.timeOfDay",0,*,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.repeat.eventTime","EHDSAdministeredDosage.dosageDetails.repeat.eventTime","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Time period or event when the administration should happen ('before meal', 'immediately', 'morning')","Time period or event when the administration should happen ('before meal', 'immediately', 'morning')","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.repeat.eventTime",0,*,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.asNeeded","EHDSAdministeredDosage.dosageDetails.asNeeded","","","",0,0,"","","","boolean {[]} {[]}
","Take as needed","Take as needed","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.asNeeded",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.bodySite","EHDSAdministeredDosage.dosageDetails.bodySite","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSBodyStructure {[]} {[]}
","Body site of administration","Body site of administration","","","","","","","","","",,,,,"",,,,"EHDSDosage.dosageDetails.bodySite",0,1,"",""
"EHDSAdministeredDosage","EHDSAdministeredDosage.dosageDetails.routeOfAdministration","EHDSAdministeredDosage.dosageDetails.routeOfAdministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Route of administration","Route of administration","","","","","","","","","",,"preferred","EDQM Standard Terms","","",,,,"EHDSDosage.dosageDetails.routeOfAdministration",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective","EHDSAdvanceDirective","","","",0,*,"","","","null {[]} {[]}
","Advance directive model","Healthcare directives concerning life or after life wishes of the patient","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header","EHDSAdvanceDirective.header","","","",1,1,"","","","Base {[]} {[]}
","Basic metadata for this information","Basic metadata for this information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.subject","EHDSAdvanceDirective.header.subject","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
","Patient/subject information","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.identifier","EHDSAdvanceDirective.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.author[x]","EHDSAdvanceDirective.header.author[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","Author of the advance directive.","Author of the advance directive.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.author[x]",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.date","EHDSAdvanceDirective.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date and optionally time of authoring/issuing","Date and optionally time of authoring/issuing","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.date",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.status","EHDSAdvanceDirective.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource or document","Status of the resource or document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.source","EHDSAdvanceDirective.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source of information (e.g. patient, patient's proxy). Used in case the patient has authored the information or the author has submitted patient-stated information.","Source of information (e.g. patient, patient's proxy). Used in case the patient has authored the information or the author has submitted patient-stated information.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.source",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.language","EHDSAdvanceDirective.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language in which the resource is written. Language is expressed by the IETF language tag.","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.category","EHDSAdvanceDirective.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Categories of directives related to decisions prior and after death, such as life support, resuscitation or organ donation.","Categories of directives related to decisions prior and after death, such as life support, resuscitation or organ donation.","","ISO IPS","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAdvanceDirective.category",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.note","EHDSAdvanceDirective.note","","","",0,1,"","","","string {[]} {[]}
","Textual description of the directive","Textual description of the directive","","eHN PS and HDR Guidelines, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.note",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.attachment","EHDSAdvanceDirective.attachment","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSAttachment {[]} {[]}
","Source document, such as a PDF, with the living will and the patient's signature.","Source document, such as a PDF, with the living will and the patient's signature.","","eHN HDR Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.attachment",0,1,"",""
"EHDSAlert","EHDSAlert","EHDSAlert","","","",0,*,"","","","null {[]} {[]}
","Alert model","A statement higlighting a fact about the patient that requires clinical attention to ensure safety and prevent adverse outcomes.
Example 1: intolerance to aspirin due to gastrointestinal bleeding.
Example 2: intolerance to captopril because of cough (the patient is not allergic but can't tolerate it because of persistent cough)
Example 3: the patient has a rare disease that requires special treatment
Example 4: Airway Alert / Difficult Intubation
Example 5: Diagnoses such as malignant hyperthermia, porphyria, and bleeding disorders; special treatments like anticoagulants or immunosuppressants; implanted devices.
Example 6: transplanted organs illustrate other information that has to be taken into account in a healthcare contact.
Example 7: participation in a clinical trial that has to be taken into account in a healthcare contact.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAlert","EHDSAlert.header","EHDSAlert.header","","","",1,1,"","","","Base {[]} {[]}
","Basic metadata for this information","Basic metadata for this information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSAlert","EHDSAlert.header.subject","EHDSAlert.header.subject","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
","Patient/subject information","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAlert","EHDSAlert.header.identifier","EHDSAlert.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAlert","EHDSAlert.header.author[x]","EHDSAlert.header.author[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","The author of the alert statement, i.e. the setter of the alert.","The author of the alert statement, i.e. the setter of the alert.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.author[x]",0,*,"",""
"EHDSAlert","EHDSAlert.header.date","EHDSAlert.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date and optionally time of authoring/issuing","Date and optionally time of authoring/issuing","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.date",0,1,"",""
"EHDSAlert","EHDSAlert.header.status","EHDSAlert.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Current status of the alert, indicates whether this alert is active and needs to be displayed to a user, or whether it is no longer needed or was entered in error.","Current status of the alert, indicates whether this alert is active and needs to be displayed to a user, or whether it is no longer needed or was entered in error.","","","","","","","","","",,"preferred","hl7:Flag-status","","",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAlert","EHDSAlert.header.source","EHDSAlert.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source of information (e.g. patient, patient's proxy). Used in case the patient has authored the information or the author has submitted patient-stated information.","Source of information (e.g. patient, patient's proxy). Used in case the patient has authored the information or the author has submitted patient-stated information.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.source",0,1,"",""
"EHDSAlert","EHDSAlert.header.language","EHDSAlert.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language in which the resource is written. Language is expressed by the IETF language tag.","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAlert","EHDSAlert.code","EHDSAlert.code","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A coded representation of the alert.","A coded representation of the alert.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAlert.code",0,1,"",""
"EHDSAlert","EHDSAlert.description","EHDSAlert.description","","","",0,1,"","","","string {[]} {[]}
","Narrative representation of the alert.","Narrative representation of the alert.","","","","","","","","","",,,,,"",,,,"EHDSAlert.description",0,1,"",""
"EHDSAlert","EHDSAlert.priority","EHDSAlert.priority","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A code that identifies the priority of the alert.","A code that identifies the priority of the alert.","","","","","","","","","",,"preferred","hl7:Flag-priority-code","","",,,,"EHDSAlert.priority",0,1,"",""
"EHDSAlert","EHDSAlert.period","EHDSAlert.period","","","",0,1,"","","","Period {[]} {[]}
","Time period when alert is active. The period of time from the activation of the alert to inactivation of the alert. If the alert is active, the end of the period should be unspecified.","Time period when alert is active. The period of time from the activation of the alert to inactivation of the alert. If the alert is active, the end of the period should be unspecified.","","","","","","","","","",,,,,"",,,,"EHDSAlert.period",0,1,"",""
"EHDSAlert","EHDSAlert.sourceReference","EHDSAlert.sourceReference","","","",0,*,"","","","Resource {[]} {[]}
","A reference to the resource the alert is about.","A reference to the resource the alert is about.","","","","","","","","","",,,,,"",,,,"EHDSAlert.sourceReference",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance","EHDSAllergyIntolerance","","","",0,*,"","","","null {[]} {[]}
","Allergy intolerance model","EHDS refined base model for allergy/intolerance","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header","EHDSAllergyIntolerance.header","","","",1,1,"","","","Base {[]} {[]}
","Basic metadata for this information","Basic metadata for this information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.subject","EHDSAllergyIntolerance.header.subject","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPatient {[]} {[]}
","Patient/subject information","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.identifier","EHDSAllergyIntolerance.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","Business identifier for the object, unique within its system. Supporting disambiguation between different contexts (systems/countries).","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.author[x]","EHDSAllergyIntolerance.header.author[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSOrganisation {[]} {[]}http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDevice {[]} {[]}","The author of the allergy/intolerance information.","The author of the allergy/intolerance information.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.author[x]",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.date","EHDSAllergyIntolerance.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date and optionally time of authoring/issuing","Date and optionally time of authoring/issuing","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.date",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.status","EHDSAllergyIntolerance.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Current status of the allergy or intolerance, for example, whether it is active, in remission, resolved, etc.","Current status of the allergy or intolerance, for example, whether it is active, in remission, resolved, etc.","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","HL7 allergy intolerance status","","",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.source","EHDSAllergyIntolerance.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source of information (e.g. patient, patient's proxy). Used in case the patient has authored the information or the author has submitted patient-stated information.","Source of information (e.g. patient, patient's proxy). Used in case the patient has authored the information or the author has submitted patient-stated information.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.source",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.language","EHDSAllergyIntolerance.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language in which the resource is written. Language is expressed by the IETF language tag.","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.agentOrAllergen","EHDSAllergyIntolerance.agentOrAllergen","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code that identifies the allergy or intolerance","Code for an allergy or intolerance statement (either a positive or a negated/excluded statement). This may be a code for a substance or pharmaceutical product that is considered to be responsible for the adverse reaction risk (e.g., ""Latex""), an allergy or intolerance condition (e.g., ""Latex allergy""), or a negated/excluded code for a specific substance or class (e.g., ""No latex allergy"")
  It must be clinically safe to only process the 'code' and ignore the 'reaction.substance'.","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","ATC, EMA SPOR SMS, SNOMED CT","","",,,,"EHDSAllergyIntolerance.agentOrAllergen",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.note","EHDSAllergyIntolerance.note","","","",0,1,"","","","string {[]} {[]}
","Additional information about the allergy or intolerance","Additional information about the allergy or intolerance","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.note",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.criticality","EHDSAllergyIntolerance.criticality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","HL7 allergy intolerance criticality","","",,,,"EHDSAllergyIntolerance.criticality",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.certainty","EHDSAllergyIntolerance.certainty","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Assertion about the certainty associated with a propensity, or potential risk, of a reaction to the identified substance. Diagnostic and /or clinical evidence of condition","Assertion about the certainty associated with a propensity, or potential risk, of a reaction to the identified substance. Diagnostic and /or clinical evidence of condition","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","HL7 allergy intolerance verification","","",,,,"EHDSAllergyIntolerance.certainty",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.onsetDate","EHDSAllergyIntolerance.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","When allergy or intolerance was identified","When allergy or intolerance was identified","","MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.onsetDate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.endDate","EHDSAllergyIntolerance.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition)","Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition)","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.endDate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.reaction","EHDSAllergyIntolerance.reaction","","","",0,*,"","","","Base {[]} {[]}
","Adverse reaction events linked to exposure to substance.","Adverse reaction events linked to exposure to substance.","","ISO IPS (explicit), implicitly in eHN PS Guideline, MH@EU","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.reaction",0,*,"",""
