"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.version","EHDSAdvanceDirective.header.version","","","",0,1,"","","","string {[]} {[]}
","Version","Business version of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.version",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.presentedForm","EHDSAdvanceDirective.presentedForm","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.presentedForm",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.category","EHDSAdvanceDirective.category","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Categories of Directives related to decisions prior and after death","Categories of Directives related to decisions prior and after death","Examples:
Intubation,
Tube Feedings,
Life Support,
Cardiopulmonary resuscitation,
Antibiotics,
Resuscitation,
Artificial respiration,
Administration of medication,
Transfusion,
Transfer of care to hospital,
Dialysis procedure,
Negative declaration,
Organ donation,
Body donation,
Intravenous infusion","ISO IPS","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAdvanceDirective.category",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.narrative","EHDSAdvanceDirective.narrative","","","",0,1,"","","","string {[]} {[]}
","Textual description of the directive","Textual description of the directive","","eHN PS and HDR Guidelines, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.narrative",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.effectivePeriod","EHDSAdvanceDirective.effectivePeriod","","","",0,1,"","","","Period {[]} {[]}
","Time period during which the directive is effective","Time period during which the directive is effective","","eHN HDR Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.effectivePeriod",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.authorisingEntity[x]","EHDSAdvanceDirective.authorisingEntity[x]","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSRelatedPerson {[]} {[]}https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganisation {[]} {[]}","Person or organisation that authorizes the directive","Person or organisation that authorizes the directive","","ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.authorisingEntity[x]",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.relatedConditions[x]","EHDSAdvanceDirective.relatedConditions[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
","The problem or disorder to which the living will applies. Multiple fields could be provided.","The problem or disorder to which the living will applies. Multiple fields could be provided.","","ISO IPS","","","","","","","",,"preferred","ICD-10, SNOMED CT, Orphacode","","",,,,"EHDSAdvanceDirective.relatedConditions[x]",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.advanceDirectiveDocument","EHDSAdvanceDirective.advanceDirectiveDocument","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","Scanned source document with the living will and the patient's signature, such as a PDF.","Scanned source document with the living will and the patient's signature, such as a PDF.","","eHN HDR Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.advanceDirectiveDocument",0,1,"",""
"EHDSAlert","EHDSAlert","EHDSAlert","","","",0,*,"","","","null {[]} {[]}
","Alert model","Alert flag","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAlert","EHDSAlert.header","EHDSAlert.header","","","",1,1,"","","","Base {[]} {[]}
","Common header for all patient-related data","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSAlert","EHDSAlert.header.subject","EHDSAlert.header.subject","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAlert","EHDSAlert.header.identifier","EHDSAlert.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object","Business identifier for the object","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAlert","EHDSAlert.header.authorship","EHDSAlert.header.authorship","","","",1,*,"","","","Base {[]} {[]}
","Authorship","Resource authoring details","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship",1,*,"",""
"EHDSAlert","EHDSAlert.header.authorship.author[x]","EHDSAlert.header.authorship.author[x]","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganisation {[]} {[]}https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}","Author","Author(s) by whom the resource was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.author[x]",1,1,"",""
"EHDSAlert","EHDSAlert.header.authorship.datetime","EHDSAlert.header.authorship.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of authoring/issuing","Date and time of the issuing the document/resource by its author.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.datetime",1,1,"",""
"EHDSAlert","EHDSAlert.header.lastUpdate","EHDSAlert.header.lastUpdate","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the last update to the resource","Date and time of the last update to the document/information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.lastUpdate",0,1,"",""
"EHDSAlert","EHDSAlert.header.status","EHDSAlert.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource","Status of the resource","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAlert","EHDSAlert.header.statusReason[x]","EHDSAlert.header.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the current status of the resource.","Reason for the current status of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.statusReason[x]",0,1,"",""
"EHDSAlert","EHDSAlert.header.language","EHDSAlert.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAlert","EHDSAlert.header.version","EHDSAlert.header.version","","","",0,1,"","","","string {[]} {[]}
","Version","Business version of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.version",0,1,"",""
"EHDSAlert","EHDSAlert.presentedForm","EHDSAlert.presentedForm","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.presentedForm",0,*,"",""
"EHDSAlert","EHDSAlert.text","EHDSAlert.text","","","",0,1,"","","","string {[]} {[]}
","Text","A human-readable narrative that contains a summary of the flag and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it \""clinically safe\"" for a human to just read the narrative.
Example 1: intolerance to aspirin due to gastrointestinal bleeding.
Example 2: intolerance to captopril because of cough (the patient is not allergic but can't tolerate it because of persistent cough)
Example 3: the patient has a rare disease that requires special treatment
Example 4: Airway Alert / Difficult Intubation
Example 5: Diagnoses such as malignant hyperthermia, porphyria, and bleeding disorders; special treatments like anticoagulants or immunosuppressants; implanted devices.
Example 6: transplanted organs illustrate other information that has to be taken into account in a healthcare contact.
Example 7: participation in a clinical trial that has to be taken into account in a healthcare contact.","","","","","","","","","",,,,,"",,,,"EHDSAlert.text",0,1,"",""
"EHDSAlert","EHDSAlert.priority","EHDSAlert.priority","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Priority","A code that identifies the priority of the alert.","","","","","","","","","",,"preferred","hl7:Flag-priority-code","","",,,,"EHDSAlert.priority",0,*,"",""
"EHDSAlert","EHDSAlert.status","EHDSAlert.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Status","Current status of the flag, Indicates whether this flag is active and needs to be displayed to a user, or whether it is no longer needed or was entered in error.","","","","","","","","","",,"preferred","hl7:Flag-status","","",,,,"EHDSAlert.status",0,1,"",""
"EHDSAlert","EHDSAlert.code","EHDSAlert.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","A coded or textual representation of the flag.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAlert.code",1,1,"",""
"EHDSAlert","EHDSAlert.period","EHDSAlert.period","","","",0,1,"","","","Period {[]} {[]}
","Period","Time period when flag is active. The period of time from the activation of the flag to inactivation of the flag. If the flag is active, the end of the period should be unspecified.","","","","","","","","","",,,,,"",,,,"EHDSAlert.period",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance","EHDSAllergyIntolerance","","","",0,*,"","","","null {[]} {[]}
","Allergy intolerance model","EHDS refined base model for allergy/intolerance","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header","EHDSAllergyIntolerance.header","","","",1,1,"","","","Base {[]} {[]}
","Common header for all patient-related data","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.subject","EHDSAllergyIntolerance.header.subject","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.identifier","EHDSAllergyIntolerance.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object","Business identifier for the object","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.authorship","EHDSAllergyIntolerance.header.authorship","","","",1,*,"","","","Base {[]} {[]}
","Authorship","Resource authoring details","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship",1,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.authorship.author[x]","EHDSAllergyIntolerance.header.authorship.author[x]","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganisation {[]} {[]}https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}","Author","Author(s) by whom the resource was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.author[x]",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.authorship.datetime","EHDSAllergyIntolerance.header.authorship.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of authoring/issuing","Date and time of the issuing the document/resource by its author.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.datetime",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.lastUpdate","EHDSAllergyIntolerance.header.lastUpdate","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the last update to the resource","Date and time of the last update to the document/information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.lastUpdate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.status","EHDSAllergyIntolerance.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource","Status of the resource","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.statusReason[x]","EHDSAllergyIntolerance.header.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the current status of the resource.","Reason for the current status of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.statusReason[x]",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.language","EHDSAllergyIntolerance.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.header.version","EHDSAllergyIntolerance.header.version","","","",0,1,"","","","string {[]} {[]}
","Version","Business version of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.version",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.presentedForm","EHDSAllergyIntolerance.presentedForm","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.presentedForm",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.agentOrAllergen","EHDSAllergyIntolerance.agentOrAllergen","","","",1,1,"","","","CodeableConcept {[]} {[]}
","A specific allergen or other agent/substance (drug, food, chemical agent, etc.) to which the patient has an adverse reaction propensity.","A specific allergen or other agent/substance (drug, food, chemical agent, etc.) to which the patient has an adverse reaction propensity.","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.24 **eHDSIActiveIngredient** (ATC, used in MH@EU); 1.3.6.1.4.1.12559.11.10.1.3.1.42.61 eHDSISubstance (EMA SMS, used in MH@EU); 1.3.6.1.4.1.12559.11.10.1.3.1.42.19 eHDSIAllergenNoDrug (SCT, used in MH@EU); ICD-11 Allergens","","",,,,"EHDSAllergyIntolerance.agentOrAllergen",1,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.typeOfPropensity","EHDSAllergyIntolerance.typeOfPropensity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","This element describes whether this condition refers to an allergy, non-allergy intolerance, or unknown class of intolerance (not known to be allergy or intolerance)","This element describes whether this condition refers to an allergy, non-allergy intolerance, or unknown class of intolerance (not known to be allergy or intolerance)","","eHN PS Guideline, MyHealth@EU","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.18 eHDSIAdverseEventType (SCT, used in MH@EU); http://hl7.org/fhir/ValueSet/allergy-intolerance-type (HL7, required in HL7 FHIR)","","",,,,"EHDSAllergyIntolerance.typeOfPropensity",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.description","EHDSAllergyIntolerance.description","","","",0,1,"","","","string {[]} {[]}
","Textual description of the allergy or intolerance","Textual description of the allergy or intolerance","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.description",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.criticality","EHDSAllergyIntolerance.criticality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.57 eHDSICriticality (HL7, used in MH@EU); http://hl7.org/fhir/ValueSet/allergy-intolerance-criticality (HL7, required in HL7 FHIR)","","",,,,"EHDSAllergyIntolerance.criticality",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.certainty","EHDSAllergyIntolerance.certainty","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Assertion about the certainty associated with a propensity, or potential risk, of a reaction to the identified substance. Diagnostic and /or clinical evidence of condition","Assertion about the certainty associated with a propensity, or potential risk, of a reaction to the identified substance. Diagnostic and /or clinical evidence of condition","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.58 eHDSIAllergyCertainty (HL7, used in MH@EU) ; http://hl7.org/fhir/ValueSet/allergyintolerance-verification (HL7, required in HL7 FHIR)","","",,,,"EHDSAllergyIntolerance.certainty",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.status","EHDSAllergyIntolerance.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Current status of the allergy or intolerance, for example, whether it is active, in remission, resolved, etc.","Current status of the allergy or intolerance, for example, whether it is active, in remission, resolved, etc.","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.59 eHDSIAllergyStatus (HL7, used in MH@EU); http://hl7.org/fhir/ValueSet/allergyintolerance-clinical (HL7, required in HL7 FHIR)","","",,,,"EHDSAllergyIntolerance.status",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.onsetDate","EHDSAllergyIntolerance.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","When allergy or intolerance was identified","When allergy or intolerance was identified","","MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.onsetDate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.endDate","EHDSAllergyIntolerance.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition)","Date of resolution of the allergy (e.g. when the clinician deemed there is no longer any need to track the underlying condition)","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.endDate",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.reaction","EHDSAllergyIntolerance.reaction","","","",0,*,"","","","Base {[]} {[]}
","Adverse Reaction Events linked to exposure to substance.","Adverse Reaction Events linked to exposure to substance.","","ISO IPS (explicit), implicitly in eHN PS Guideline, MH@EU","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.reaction",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.reaction.manifestation","EHDSAllergyIntolerance.reaction.manifestation","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Description of the clinical manifestation of the allergic reaction. Example: anaphylactic shock, angioedema. (the clinical manifestation also gives information about the severity of the observed reaction).","Description of the clinical manifestation of the allergic reaction. Example: anaphylactic shock, angioedema. (the clinical manifestation also gives information about the severity of the observed reaction).","","The element is present in eHN PS GL, MyHealth@EU specifications and ISO IPS. Element name and description is taken from eHN PS GL. Cardinality in MyHealth@EU for this element, used here, is one manifestation per severity and onset, while the cardinality in FHIR IPS IG allows multiple manifestations per severity and onset.","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.5 eHDSIIllnessandDisorder (ICD-10, alternative in MH@EU); 1.3.6.1.4.1.12559.11.10.1.3.1.42.11 eHDSIReactionAllergy (SCT, alternative in MH@EU); ICD-11 MMS","","",,,,"EHDSAllergyIntolerance.reaction.manifestation",0,*,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.reaction.date","EHDSAllergyIntolerance.reaction.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of allergy manifestation","Date and time of allergy manifestation","","","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.reaction.date",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.reaction.severity","EHDSAllergyIntolerance.reaction.severity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Severity of the clinical manifestation of the allergic reaction.","Severity of the clinical manifestation of the allergic reaction.","","The element is present in eHN PS GL, MyHealth@EU specifications and ISO IPS. Element name and description is taken from eHN PS GL.","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.13 eHDSISeverity (SCT, used in MH@EU); http://hl7.org/fhir/ValueSet/reaction-event-severity (HL7, Required in HL7 FHIR)","","",,,,"EHDSAllergyIntolerance.reaction.severity",0,1,"",""
"EHDSAllergyIntolerance","EHDSAllergyIntolerance.reaction.onsetDate","EHDSAllergyIntolerance.reaction.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date of the observation of the reaction","Date of the observation of the reaction","","The element is present in eHN PS GL. Element name and description is taken from eHN PS GL.","","","","","","","",,,,,"",,,,"EHDSAllergyIntolerance.reaction.onsetDate",0,1,"",""
"EHDSAppointment","EHDSAppointment","EHDSAppointment","","","",0,*,"","","","null {[]} {[]}
","Appointment model","EHDS refined base model for Appointment. This is a simplified model with minimal information - it is not intended to cover the full functionality of booking systems.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
