"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSAdvanceDirective","EHDSAdvanceDirective.header.version","EHDSAdvanceDirective.header.version","","","",0,1,"","","","string {[]} {[]}
","Version","Business version of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.version",0,1,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.presentedForm","EHDSAdvanceDirective.presentedForm","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.presentedForm",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.directiveCategory","EHDSAdvanceDirective.directiveCategory","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Categories of Directives related to decisions prior and after death","Categories of Directives related to decisions prior and after death","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAdvanceDirective.directiveCategory",0,*,"",""
"EHDSAdvanceDirective","EHDSAdvanceDirective.directiveDescription","EHDSAdvanceDirective.directiveDescription","","","",0,1,"","","","string {[]} {[]}
","Textual description of the directive","Textual description of the directive","","eHN PS Guideline, MyHealth@EU, ISO IPS","","","","","","","",,,,,"",,,,"EHDSAdvanceDirective.directiveDescription",0,1,"",""
"EHDSAlert","EHDSAlert","EHDSAlert","","","",0,*,"","","","null {[]} {[]}
","Alert flag model","Alert flag","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAlert","EHDSAlert.header","EHDSAlert.header","","","",1,*,"","","","Base {[]} {[]}
","Common header for all patient-related data","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,*,"",""
"EHDSAlert","EHDSAlert.header.subject","EHDSAlert.header.subject","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSAlert","EHDSAlert.header.identifier","EHDSAlert.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object","Business identifier for the object","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSAlert","EHDSAlert.header.authorship","EHDSAlert.header.authorship","","","",1,*,"","","","Base {[]} {[]}
","Authorship","Resource authoring details","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship",1,*,"",""
"EHDSAlert","EHDSAlert.header.authorship.author[x]","EHDSAlert.header.authorship.author[x]","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization {[]} {[]}https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}","Author","Author(s) by whom the resource was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.author[x]",1,1,"",""
"EHDSAlert","EHDSAlert.header.authorship.datetime","EHDSAlert.header.authorship.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of authoring/issuing","Date and time of the issuing the document/resource by its author.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.datetime",1,1,"",""
"EHDSAlert","EHDSAlert.header.lastUpdate","EHDSAlert.header.lastUpdate","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the last update to the resource","Date and time of the last update to the document/information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.lastUpdate",0,1,"",""
"EHDSAlert","EHDSAlert.header.status","EHDSAlert.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource","Status of the resource","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSAlert","EHDSAlert.header.statusReason[x]","EHDSAlert.header.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the current status of the resource.","Reason for the current status of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.statusReason[x]",0,1,"",""
"EHDSAlert","EHDSAlert.header.language","EHDSAlert.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSAlert","EHDSAlert.header.version","EHDSAlert.header.version","","","",0,1,"","","","string {[]} {[]}
","Version","Business version of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.version",0,1,"",""
"EHDSAlert","EHDSAlert.presentedForm","EHDSAlert.presentedForm","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.presentedForm",0,*,"",""
"EHDSAlert","EHDSAlert.identifier","EHDSAlert.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Identifier","Flag identifier (Business identifiers assigned to this flag).","","","","","","","","","",,,,,"",,,,"EHDSAlert.identifier",0,*,"",""
"EHDSAlert","EHDSAlert.text","EHDSAlert.text","","","",0,1,"","","","string {[]} {[]}
","Text","A human-readable narrative that contains a summary of the flag and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it \""clinically safe\"" for a human to just read the narrative.
Example 1: intolerance to aspirin due to gastrointestinal bleeding.
Example 2: intolerance to captopril because of cough (the patient is not allergic but can't tolerate it because of persistent cough)
Example 3: the patient has a rare disease that requires special treatment
Example 4: Airway Alert / Difficult Intubation
Example 5: Diagnoses such as malignant hyperthermia, porphyria, and bleeding disorders; special treatments like anticoagulants or immunosuppressants; implanted devices.
Example 6: transplanted organs illustrate other information that has to be taken into account in a healthcare contact.
Example 7: participation in a clinical trial that has to be taken into account in a healthcare contact.","","","","","","","","","",,,,,"",,,,"EHDSAlert.text",0,1,"",""
"EHDSAlert","EHDSAlert.priority","EHDSAlert.priority","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Priority","A code that identifies the priority of the alert.","","","","","","","","","",,"preferred","hl7:Flag-priority-code","","",,,,"EHDSAlert.priority",0,*,"",""
"EHDSAlert","EHDSAlert.status","EHDSAlert.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Status","Current status of the flag, Indicates whether this flag is active and needs to be displayed to a user, or whether it is no longer needed or was entered in error.","","","","","","","","","",,"preferred","hl7:Flag-status","","",,,,"EHDSAlert.status",0,1,"",""
"EHDSAlert","EHDSAlert.code","EHDSAlert.code","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code","A coded or textual representation of the flag.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSAlert.code",1,1,"",""
"EHDSAlert","EHDSAlert.patient","EHDSAlert.patient","","","",1,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","Subject","Who/What this flag is a record of","","","","","","","","","",,,,,"",,,,"EHDSAlert.patient",1,1,"",""
"EHDSAlert","EHDSAlert.period","EHDSAlert.period","","","",0,1,"","","","Period {[]} {[]}
","Period","Time period when flag is active. The period of time from the activation of the flag to inactivation of the flag. If the flag is active, the end of the period should be unspecified.","","","","","","","","","",,,,,"",,,,"EHDSAlert.period",0,1,"",""
"EHDSAlert","EHDSAlert.encounter","EHDSAlert.encounter","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","Encounter","This alert is only relevant during the encounter.","","","","","","","","","",,,,,"",,,,"EHDSAlert.encounter",0,1,"",""
"EHDSAlert","EHDSAlert.author","EHDSAlert.author","","","",0,1,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice]]}
","Author","The person, organization or device that created the flag.","","","","","","","","","",,,,,"",,,,"EHDSAlert.author",0,1,"",""
"EHDSAttachment","EHDSAttachment","EHDSAttachment","","","",0,*,"","","","null {[]} {[]}
","Attachment model","EHDS refined base model for This type is for containing or referencing attachments - additional data content defined in other formats. The most common use of this type is to include images or reports in some report format such as PDF. However, it can be used for any data that has a MIME type.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSAttachment","EHDSAttachment.contentType","EHDSAttachment.contentType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Mime type of the content, with charset etc.","Mime type of the content, with charset etc.","","","","","","","","","",,"preferred","BCP-13","","",,,,"EHDSAttachment.contentType",0,1,"",""
"EHDSAttachment","EHDSAttachment.language","EHDSAttachment.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Human language of the content","Human language of the content","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSAttachment.language",0,1,"",""
"EHDSAttachment","EHDSAttachment.data","EHDSAttachment.data","","","",0,1,"","","","base64Binary {[]} {[]}
","The actual data of the attachment - a sequence of bytes, base64 encoded.","The actual data of the attachment - a sequence of bytes, base64 encoded.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.data",0,1,"",""
"EHDSAttachment","EHDSAttachment.url","EHDSAttachment.url","","","",0,1,"","","","uri {[]} {[]}
","A location where the data can be accessed.","A location where the data can be accessed.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.url",0,1,"",""
"EHDSAttachment","EHDSAttachment.size","EHDSAttachment.size","","","",0,1,"","","","integer64 {[]} {[]}
","The number of bytes of data that make up this attachment (before base64 encoding).","The number of bytes of data that make up this attachment (before base64 encoding).","","","","","","","","","",,,,,"",,,,"EHDSAttachment.size",0,1,"",""
"EHDSAttachment","EHDSAttachment.title","EHDSAttachment.title","","","",0,1,"","","","string {[]} {[]}
","A label or set of text to display in place of the data.","A label or set of text to display in place of the data.","","","","","","","","","",,,,,"",,,,"EHDSAttachment.title",0,1,"",""
"EHDSCondition","EHDSCondition","EHDSCondition","","","",0,*,"","","","null {[]} {[]}
","Condition model","Health conditions affecting the health of the patient and are important to be known for a health professional during a health encounter.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSCondition","EHDSCondition.header","EHDSCondition.header","","","",1,*,"","","","Base {[]} {[]}
","Common header for all patient-related data","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,*,"",""
"EHDSCondition","EHDSCondition.header.subject","EHDSCondition.header.subject","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSCondition","EHDSCondition.header.identifier","EHDSCondition.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object","Business identifier for the object","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
"EHDSCondition","EHDSCondition.header.authorship","EHDSCondition.header.authorship","","","",1,*,"","","","Base {[]} {[]}
","Authorship","Resource authoring details","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship",1,*,"",""
"EHDSCondition","EHDSCondition.header.authorship.author[x]","EHDSCondition.header.authorship.author[x]","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional {[]} {[]}
https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization {[]} {[]}https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}","Author","Author(s) by whom the resource was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.author[x]",1,1,"",""
"EHDSCondition","EHDSCondition.header.authorship.datetime","EHDSCondition.header.authorship.datetime","","","",1,1,"","","","dateTime {[]} {[]}
","Date and time of authoring/issuing","Date and time of the issuing the document/resource by its author.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.authorship.datetime",1,1,"",""
"EHDSCondition","EHDSCondition.header.lastUpdate","EHDSCondition.header.lastUpdate","","","",0,1,"","","","dateTime {[]} {[]}
","Date and time of the last update to the resource","Date and time of the last update to the document/information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.lastUpdate",0,1,"",""
"EHDSCondition","EHDSCondition.header.status","EHDSCondition.header.status","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Status of the resource","Status of the resource","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.status",1,1,"",""
"EHDSCondition","EHDSCondition.header.statusReason[x]","EHDSCondition.header.statusReason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Reason for the current status of the resource.","Reason for the current status of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.statusReason[x]",0,1,"",""
"EHDSCondition","EHDSCondition.header.language","EHDSCondition.header.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Language","Language in which the resource is written. Language is expressed by the IETF language tag.","","","","","","","","","",,"preferred","BCP 47","","",,,,"EHDSDataSet.header.language",0,1,"",""
"EHDSCondition","EHDSCondition.header.version","EHDSCondition.header.version","","","",0,1,"","","","string {[]} {[]}
","Version","Business version of the resource.","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.version",0,1,"",""
"EHDSCondition","EHDSCondition.presentedForm","EHDSCondition.presentedForm","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSAttachment {[]} {[]}
","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document","","","","","","","","","",,,,,"",,,,"EHDSDataSet.presentedForm",0,*,"",""
"EHDSCondition","EHDSCondition.problem","EHDSCondition.problem","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Identification of the condition, problem or diagnosis. Coded values are preferable, but text should be accepted.","Identification of the condition, problem or diagnosis. Coded values are preferable, but text should be accepted.","","eHN PS Guideline, ISO IPS","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.5 eHDSIIllnessandDisorder (ICD-10, used in MH@EU); 1.3.6.1.4.1.12559.11.10.1.3.1.42.63 eHDSIRareDisease (OrphaCodes, used in MH@EU); ICD-11; SNOMED CT","","",,,,"EHDSCondition.problem",1,1,"",""
"EHDSCondition","EHDSCondition.diagnosisAssertionStatus","EHDSCondition.diagnosisAssertionStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Assertion about the certainty associated with a diagnosis. Diagnostic and/or clinical evidence of condition.","Assertion about the certainty associated with a diagnosis. Diagnostic and/or clinical evidence of condition.","","eHN PS Guideline","","","","","","","",,"example","1.3.6.1.4.1.12559.11.10.1.3.1.42.64 eHDSICertainty (HL7, used in MH@EU); http://hl7.org/fhir/ValueSet/condition-ver-status (HL7, required in HL7 FHIR)","","",,,,"EHDSCondition.diagnosisAssertionStatus",0,1,"",""
"EHDSCondition","EHDSCondition.onsetDate","EHDSCondition.onsetDate","","","",0,1,"","","","dateTime {[]} {[]}
","Date of problem onset ","Onset date of a problem/condition","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSCondition.onsetDate",0,1,"",""
"EHDSCondition","EHDSCondition.endDate","EHDSCondition.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","Problem resolution date","The date (or estimated date) that the condition resolved or went into remission.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSCondition.endDate",0,1,"",""
"EHDSCondition","EHDSCondition.resolutionCircumstances","EHDSCondition.resolutionCircumstances","","","",0,1,"","","","string {[]} {[]}
","Describes the reason for which the status of the problem changed from current to inactive (e.g. surgical procedure, medical treatment, etc.).","This field includes free text if the resolution circumstances are not already included in other fields such as surgical procedure, medical device, etc., e.g. hepatic cystectomy (this will be the resolution circumstances for the problem 'hepatic cyst' and will be included in surgical procedures).","","eHN PS Guideline","","","","","","","",,,,,"",,,,"EHDSCondition.resolutionCircumstances",0,1,"",""
"EHDSCondition","EHDSCondition.problemStatus","EHDSCondition.problemStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The clinical status of the condition","The clinical status of the condition","","ISO IPS, MH@EU, (implicit eHN PS Guideline)","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.15 eHDSIStatusCode (SCT, used in MH@EU); http://hl7.org/fhir/ValueSet/condition-clinical (HL7, required in HL7 FHIR)","","",,,,"EHDSCondition.problemStatus",0,1,"",""
"EHDSCondition","EHDSCondition.severity","EHDSCondition.severity","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Subjective assessment of the severity of the condition.","Subjective assessment of the severity of the condition.","","ISO IPS, MH@EU","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.13 eHDSISeverity (SCT, used in MH@EU); http://hl7.org/fhir/ValueSet/condition-severity (SCT, Preferred in HL7 FHIR); Basic 3-Value Severity Scale Value: Mild-Moderate-Severe http://id.who.int/icd/entity/681697550 (ICD-11)","","",,,,"EHDSCondition.severity",0,1,"",""
"EHDSCondition","EHDSCondition.specialistContact","EHDSCondition.specialistContact","","","",0,*,"","","","Reference {[]} {[]}
","Health Professional who may be specifically related to the problem, as a preferred contact.","Health Professional who may be specifically related to the problem, as a preferred contact.","","ISO IPS, MH@EU","","","","","","","",,,,,"",,,,"EHDSCondition.specialistContact",0,*,"",""
"EHDSCondition","EHDSCondition.externalResourceRelatedWith","EHDSCondition.externalResourceRelatedWith","","","",0,*,"","","","uri {[]} {[]}
","External Resource which may be specifically related to the problem, for example a link between a rare disease problem and the corresponding guidelines.","External Resource which may be specifically related to the problem, for example a link between a rare disease problem and the corresponding guidelines.","","MH@EU","","","","","","","",,,,,"",,,,"EHDSCondition.externalResourceRelatedWith",0,*,"",""
"EHDSCurrentPregnancy","EHDSCurrentPregnancy","EHDSCurrentPregnancy","","","",0,*,"","","","null {[]} {[]}
","Current pregnancy status model","Current pregnancy status","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSCurrentPregnancy","EHDSCurrentPregnancy.narrative","EHDSCurrentPregnancy.narrative","","","",0,1,"","","","string {[]} {[]}
","Textual description of current pregnancy status ","Narrative description describing the status of the current pregnancy.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSCurrentPregnancy.narrative",0,1,"",""
"EHDSCurrentPregnancy","EHDSCurrentPregnancy.currentPregnancyStatus","EHDSCurrentPregnancy.currentPregnancyStatus","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Current pregnancy status","Current state of the pregnancy at the date the observation was made, e.g. pregnant, not pregnant, unknown.","","eHN PS Guideline, ISO IPS","","","","","","","",,"preferred","1.3.6.1.4.1.12559.11.10.1.3.1.42.60	eHDSICurrentPregnancyStatus (SNOMED CT, used in MH@EU); 1.3.6.1.4.1.12559.11.10.1.3.1.42.63 eHDSIRareDisease (OrphaCodes, used in MH@EU); ICD-11; SNOMED CT","","",,,,"EHDSCurrentPregnancy.currentPregnancyStatus",1,1,"",""
"EHDSCurrentPregnancy","EHDSCurrentPregnancy.dateOfStatus","EHDSCurrentPregnancy.dateOfStatus","","","",0,1,"","","","dateTime {[]} {[]}
","Date of status","Effective date of the current pregnancy status.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSCurrentPregnancy.dateOfStatus",0,1,"",""
"EHDSCurrentPregnancy","EHDSCurrentPregnancy.expectedDateOfDelivery","EHDSCurrentPregnancy.expectedDateOfDelivery","","","",0,1,"","","","date {[]} {[]}
","Expected date of delivery","Date in which the woman is due to give birth. Year, day and month are required.","","eHN PS Guideline, ISO IPS","","","","","","","",,,,,"",,,,"EHDSCurrentPregnancy.expectedDateOfDelivery",0,1,"",""
"EHDSDataSet","EHDSDataSet","EHDSDataSet","","","",0,*,"","","","null {[]} {[]}
","DataSet model","Common elements (including header) for all documents and their independently functioning parts, e.g FHIR resources.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSDataSet","EHDSDataSet.header","EHDSDataSet.header","","","",1,*,"","","","Base {[]} {[]}
","Common header for all patient-related data","Common header for all patient-related data","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header",1,*,"",""
"EHDSDataSet","EHDSDataSet.header.subject","EHDSDataSet.header.subject","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
","Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.subject",1,1,"",""
"EHDSDataSet","EHDSDataSet.header.identifier","EHDSDataSet.header.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier for the object","Business identifier for the object","","","","","","","","","",,,,,"",,,,"EHDSDataSet.header.identifier",0,*,"",""
